id,cliente_id,produto_id,quantidade,data_venda,valor_total
2726,297,55,9,2024-12-12 08:36:36.748982,1405.26
2727,516,96,8,2025-04-24 09:47:14.188160,2013.04
2728,751,195,9,2025-07-09 05:23:25.845821,4233.51
2729,211,19,1,2025-07-22 10:09:50.248877,248.08
2730,569,301,1,2025-03-09 19:07:16.046306,363.8
2731,411,164,9,2025-08-06 18:00:12.221157,1790.28
2732,108,28,4,2025-07-02 16:18:52.876936,239.08
2733,312,154,4,2025-02-15 03:46:53.667818,1185.2
2734,587,419,3,2025-04-03 18:46:35.334404,1352.13
2735,862,461,1,2025-10-05 07:42:31.837040,468.43
2736,647,220,8,2025-10-21 00:22:52.558158,3727.6
2737,654,4,2,2025-02-12 04:02:46.195900,587.46
2738,324,273,3,2025-01-07 01:29:30.689568,76.23
2739,120,229,7,2025-01-06 22:35:46.496228,3170.09
2740,313,105,8,2025-08-19 09:21:47.892259,1145.28
2741,647,198,8,2024-11-14 14:09:57.853214,530.32
2742,354,161,7,2025-01-29 02:41:26.350704,2066.4
2743,203,95,9,2025-01-05 02:43:49.981085,3924.54
2744,167,89,2,2024-11-17 21:41:24.903245,355.24
2745,402,199,6,2025-10-13 21:46:36.423176,124.68
2746,685,192,9,2025-06-17 06:03:56.912240,3212.82
2747,453,322,3,2025-07-27 13:28:28.880393,1402.98
2748,499,264,5,2025-04-09 21:42:30.453071,222.9
2749,362,97,4,2025-07-30 17:41:38.091267,416.32
2750,873,424,6,2025-03-05 02:23:17.202561,503.4
2751,747,82,5,2025-06-28 16:53:26.105044,1809.55
2752,957,400,4,2025-06-11 23:10:20.305007,343.32
2753,687,260,3,2024-11-19 06:58:51.603939,1476.51
2754,377,364,2,2025-07-18 18:44:00.127058,980.98
2755,74,463,1,2024-12-09 15:22:55.271062,130.56
2756,76,458,2,2025-09-13 16:37:10.011568,429.16
2757,564,148,3,2025-06-08 22:03:10.702005,625.86
2758,109,373,5,2025-01-25 01:29:59.419304,2079.95
2759,867,471,6,2024-12-02 20:09:49.519519,909.54
2760,85,229,9,2025-04-13 17:33:33.221180,4075.83
2761,795,169,5,2025-08-29 12:47:16.763033,2128.05
2762,358,480,9,2025-04-13 18:22:38.543443,2793.42
2763,170,278,5,2025-06-05 22:03:07.796298,1817.75
2764,468,173,9,2025-10-09 19:36:18.953896,946.8
2765,686,365,6,2025-03-03 03:05:45.422267,1914.96
2766,822,496,8,2025-07-14 11:52:59.527424,2017.04
2767,291,278,3,2025-04-28 03:15:27.003163,1090.65
2768,786,391,4,2025-09-05 16:10:19.945818,446.68
2769,749,432,9,2025-10-15 15:26:34.767095,1093.32
2770,412,334,9,2025-10-13 20:45:52.720987,1703.52
2771,944,434,1,2025-08-23 07:28:41.086249,16.82
2772,3,116,6,2025-07-27 09:20:40.048064,2644.62
2773,202,166,9,2025-04-28 15:57:17.002823,4080.15
2774,446,124,9,2024-11-23 17:44:26.083458,2625.75
2775,682,457,3,2025-06-21 07:45:52.478149,809.31
2776,977,270,4,2025-02-05 06:09:50.632047,1171.08
2777,25,472,8,2024-12-11 15:30:19.239437,2947.36
2778,267,10,2,2025-08-02 10:12:13.306851,437.86
2779,442,143,7,2025-10-02 12:17:00.070359,854.14
2780,158,283,4,2025-04-30 08:06:32.010579,1986.56
2781,739,389,4,2025-02-01 15:20:09.496317,1637.12
2782,259,263,2,2024-11-24 08:05:54.541264,58.12
2783,654,379,6,2025-02-12 19:43:42.566850,559.44
2784,699,490,3,2025-02-18 17:02:35.931790,401.55
2785,569,267,7,2025-10-12 07:55:09.179112,1524.39
2786,694,73,4,2024-11-18 05:00:53.060168,278.6
2787,919,263,7,2025-01-11 21:41:35.258410,203.42
2788,451,274,4,2025-10-09 01:28:38.543610,1722.04
2789,534,167,9,2025-08-05 13:12:04.548988,2522.25
2790,285,347,4,2025-09-25 13:02:00.250170,471.0
2791,999,217,6,2025-07-24 05:47:40.427403,1012.08
2792,926,263,3,2025-06-27 00:29:23.138291,87.18
2793,160,48,4,2025-01-09 16:42:11.188366,361.96
2794,615,431,7,2025-09-23 10:36:03.347662,857.99
2795,607,457,5,2025-07-18 22:58:53.571301,1348.85
2796,878,265,6,2025-05-26 12:18:04.748280,1270.86
2797,619,103,6,2025-04-06 23:58:53.894918,1237.62
2798,135,56,4,2025-01-28 23:55:55.492898,909.0
2799,164,217,3,2024-12-22 13:33:01.139498,506.04
2800,276,18,8,2025-01-18 11:04:10.200732,2651.04
2801,913,379,2,2025-10-31 02:28:33.286990,186.48
2802,42,462,1,2025-02-04 21:01:34.452761,368.29
2803,725,50,7,2024-11-30 09:38:51.394374,1098.16
2804,5,309,7,2024-12-29 05:06:15.104254,2363.34
2805,480,118,3,2025-09-21 23:47:04.477832,494.28
2806,850,249,7,2025-09-25 03:12:27.096076,1993.74
2807,146,271,5,2025-01-03 21:32:30.325171,1416.9
2808,201,1,3,2025-10-30 01:25:09.669563,850.11
2809,81,437,6,2025-10-04 06:30:30.435073,505.98
2810,836,50,5,2025-06-02 11:13:15.205840,784.4
2811,561,95,6,2025-07-29 02:21:26.395260,2616.36
2812,190,455,3,2025-03-11 02:54:56.072250,99.57
2813,265,361,9,2025-09-19 04:58:00.276754,297.18
2814,539,55,8,2025-02-19 20:07:21.334724,1249.12
2815,718,52,9,2025-06-11 20:51:31.418513,3267.18
2816,69,108,5,2025-05-12 08:39:34.411969,162.1
2817,739,186,8,2025-01-27 22:32:04.485727,3320.16
2818,728,373,8,2024-12-17 20:54:51.449556,3327.92
2819,283,448,1,2024-12-22 16:15:16.627532,344.88
2820,135,45,3,2025-08-18 17:42:17.584278,235.56
2821,523,248,6,2025-09-07 17:44:12.074049,276.42
2822,776,86,6,2025-01-12 18:36:56.217076,2422.38
2823,551,75,7,2025-09-27 21:41:55.771950,3160.78
2824,636,81,5,2025-04-16 20:56:50.658588,250.7
2825,211,26,5,2025-04-24 15:06:31.750197,997.2
2826,635,16,1,2025-09-09 07:58:46.604129,186.77
2827,560,12,8,2024-11-15 21:35:53.412177,2712.56
2828,99,198,7,2025-06-11 18:18:29.773530,464.03
2829,509,258,9,2025-05-04 02:14:11.063855,2368.8
2830,778,173,7,2025-08-10 12:25:39.059752,736.4
2831,15,489,8,2025-06-19 13:53:44.368240,123.04
2832,690,357,2,2025-01-31 09:40:43.402111,168.4
2833,198,463,8,2025-03-26 04:42:58.866606,1044.48
2834,222,150,7,2025-03-23 07:36:13.673013,2968.14
2835,400,370,4,2024-12-11 10:08:22.330737,648.64
2836,475,81,1,2025-09-21 00:36:59.084232,50.14
2837,179,238,5,2025-08-09 08:07:24.666112,1697.65
2838,654,452,5,2025-08-26 10:27:54.232393,1640.0
2839,843,6,4,2025-02-07 20:16:47.485784,1837.64
2840,971,244,9,2025-07-22 17:33:39.717558,764.55
2841,358,473,4,2025-09-02 06:26:31.574213,1855.72
2842,726,178,3,2025-06-11 01:25:32.755054,590.67
2843,81,254,6,2024-12-05 05:20:01.765285,496.62
2844,356,344,9,2025-04-29 22:25:38.434808,1919.7
2845,74,426,8,2025-02-26 02:28:57.785067,881.36
2846,787,390,7,2025-09-24 18:46:11.079480,369.95
2847,567,222,4,2024-11-21 03:44:06.088510,237.76
2848,722,338,5,2025-07-05 16:21:03.828873,470.4
2849,646,61,4,2025-08-01 07:20:19.532378,1516.2
2850,708,112,4,2024-11-13 14:12:39.011823,1713.68
2851,749,241,2,2025-01-07 03:02:30.244955,154.68
2852,531,399,6,2025-05-17 17:01:56.858277,1643.28
2853,554,409,9,2025-07-08 18:03:06.180566,314.28
2854,215,261,9,2025-10-31 21:29:47.465684,707.76
2855,712,454,2,2025-06-10 12:55:29.742561,405.92
2856,672,142,6,2025-03-11 06:10:34.284143,2181.06
2857,956,446,1,2025-08-31 05:57:25.803055,388.75
2858,15,176,9,2025-10-25 07:53:55.277476,2550.06
2859,762,14,8,2025-01-26 05:25:56.614665,1954.88
2860,709,301,6,2025-10-01 05:06:26.560637,2182.8
2861,238,421,5,2025-03-23 00:47:17.661201,2019.25
2862,186,315,1,2025-07-21 00:11:36.664602,23.01
2863,360,133,5,2025-08-12 22:06:33.609365,2322.95
2864,153,499,7,2024-11-08 12:18:26.008930,1505.28
2865,547,429,8,2024-12-07 05:31:10.653661,150.32
2866,712,434,3,2025-03-14 06:52:01.182129,50.46
2867,668,425,4,2025-08-20 11:09:42.211085,326.44
2868,976,497,3,2025-03-23 19:03:52.426305,1198.74
2869,146,229,4,2025-01-01 21:31:19.449116,1811.48
2870,832,358,1,2025-05-04 02:56:29.811861,130.66
2871,716,29,7,2025-10-16 03:12:03.869104,3415.3
2872,967,444,4,2025-07-03 16:33:27.543994,604.4
2873,393,440,7,2025-05-11 23:20:59.185657,1186.71
2874,75,496,7,2025-08-06 13:27:24.644314,1764.91
2875,963,350,2,2024-11-27 05:57:17.550180,412.44
2876,43,33,6,2025-10-26 11:10:48.556062,2593.38
2877,290,315,4,2025-06-23 15:09:19.996007,92.04
2878,117,450,8,2025-08-20 20:28:36.497270,1700.8
2879,920,201,3,2025-01-01 05:02:37.067725,144.42
2880,950,181,4,2025-05-30 14:14:19.460800,1409.24
2881,683,46,7,2025-09-07 06:52:07.001743,138.04
2882,80,456,8,2025-08-23 17:20:36.329422,3860.4
2883,640,424,7,2025-09-29 00:36:05.642391,587.3
2884,691,108,3,2025-06-27 20:38:44.018353,97.26
2885,918,488,5,2025-06-12 06:53:05.760552,1521.65
2886,927,357,2,2025-06-13 10:10:28.254394,168.4
2887,448,193,3,2025-07-13 00:58:24.277406,407.82
2888,306,239,5,2025-03-28 01:09:47.152048,1621.4
2889,870,442,2,2025-08-30 00:08:58.622014,275.02
2890,457,7,4,2024-12-11 17:21:13.804740,580.44
2891,908,312,2,2025-06-08 08:16:38.499586,859.02
2892,788,454,3,2025-10-31 23:51:54.798461,608.88
2893,339,278,5,2025-04-24 12:12:47.393662,1817.75
2894,869,215,7,2025-11-03 23:07:31.628511,291.97
2895,965,75,5,2025-10-03 18:08:05.639973,2257.7
2896,633,210,1,2025-08-12 15:33:58.369176,120.01
2897,21,179,6,2025-11-02 15:27:24.674739,536.94
2898,782,60,1,2024-12-13 15:15:40.219732,340.17
2899,373,465,3,2024-11-24 09:12:16.990609,597.0
2900,359,265,2,2025-03-12 00:30:40.737990,423.62
2901,528,322,3,2024-11-23 02:40:36.341060,1402.98
2902,564,35,3,2024-12-21 09:07:25.804740,926.07
2903,315,41,7,2025-05-23 19:45:40.716198,2024.26
2904,810,239,8,2025-04-04 18:25:07.103897,2594.24
2905,361,387,5,2025-07-14 16:52:24.107752,614.3
2906,272,73,9,2025-08-15 01:42:09.324293,626.85
2907,210,415,7,2025-04-20 21:57:11.570870,1681.61
2908,4,386,9,2025-09-05 07:18:54.213295,1353.96
2909,114,269,4,2025-04-14 23:02:13.462531,483.56
2910,344,80,6,2024-12-14 23:12:03.349311,902.22
2911,555,71,5,2025-05-17 11:31:12.506324,1776.75
2912,710,156,6,2025-06-11 14:19:20.122720,1468.02
2913,805,24,7,2024-12-21 04:38:53.577510,2279.9
2914,910,331,2,2024-11-25 12:05:04.074065,505.68
2915,626,341,4,2025-05-23 08:38:30.125098,1847.24
2916,350,116,6,2025-01-26 22:54:47.803526,2644.62
2917,904,102,9,2025-08-14 22:11:01.339807,3456.54
2918,836,99,9,2025-03-23 01:28:32.868965,1982.34
2919,68,206,2,2024-11-26 21:56:51.746371,122.82
2920,639,308,3,2025-10-02 20:09:00.990332,370.38
2921,457,118,8,2025-10-19 21:50:00.420914,1318.08
2922,713,126,6,2025-09-16 13:01:37.496431,1544.04
2923,823,301,8,2025-07-16 07:28:50.255636,2910.4
2924,268,112,1,2025-01-29 09:03:50.050975,428.42
2925,341,191,6,2025-09-16 05:47:21.285898,2470.68
2926,424,346,4,2024-11-19 00:33:19.790876,729.12
2927,460,238,5,2025-06-06 20:52:28.715498,1697.65
2928,673,284,9,2025-05-30 05:38:59.513855,3010.77
2929,979,459,4,2025-06-28 00:56:44.760114,855.0
2930,549,491,7,2025-06-14 09:15:06.641281,696.5
2931,421,183,7,2024-11-29 03:32:33.118064,2220.68
2932,649,115,7,2025-02-04 15:57:17.568835,1174.88
2933,914,441,5,2025-03-09 08:49:25.181349,2473.15
2934,856,103,8,2025-04-16 06:09:19.305883,1650.16
2935,960,76,9,2025-08-15 21:42:51.200328,3950.01
2936,958,194,1,2025-03-23 17:52:34.344064,115.06
2937,87,21,9,2025-05-26 04:20:43.310018,1650.87
2938,872,99,5,2024-12-25 05:29:36.346848,1101.3
2939,38,488,3,2025-06-24 02:41:29.408554,912.99
2940,751,24,9,2024-12-21 00:40:21.779856,2931.3
2941,457,362,8,2025-03-07 05:58:22.202352,423.52
2942,12,100,3,2025-05-01 11:36:15.831656,598.86
2943,207,498,5,2025-08-02 16:28:04.691943,542.45
2944,970,84,1,2025-03-25 18:18:55.009973,466.04
2945,307,369,2,2025-03-02 10:14:34.516760,335.2
2946,740,262,9,2025-06-12 05:52:00.362388,1912.05
2947,875,384,1,2025-10-24 21:25:37.115566,267.37
2948,134,163,4,2025-01-09 13:48:21.790215,351.6
2949,739,141,4,2025-06-24 15:16:42.439464,56.2
2950,8,459,4,2025-04-11 09:54:24.509999,855.0
2951,237,34,8,2025-06-09 13:16:50.406836,170.88
2952,63,144,8,2025-03-31 22:40:44.120865,1512.4
2953,737,449,6,2024-11-08 06:50:36.623837,781.62
2954,758,293,5,2025-06-27 20:52:39.700225,1806.4
2955,260,343,8,2025-01-31 10:49:13.306101,3922.96
2956,483,170,8,2024-11-12 10:44:01.956746,1095.36
2957,267,88,3,2025-04-15 21:02:20.742659,1105.65
2958,235,198,8,2025-11-04 11:45:22.914750,530.32
2959,627,244,3,2025-04-23 07:02:45.885685,254.85
2960,783,296,6,2024-11-16 15:42:52.447656,236.04
2961,520,201,4,2025-08-14 12:40:41.302908,192.56
2962,977,270,4,2024-11-18 18:39:10.989243,1171.08
2963,161,316,5,2024-12-30 15:35:54.676407,1392.8
2964,94,78,7,2024-11-26 20:20:54.654247,1744.4
2965,489,60,3,2025-02-04 14:24:12.293417,1020.51
2966,734,363,1,2025-02-19 17:56:56.915324,299.1
2967,492,442,6,2025-01-22 02:30:39.600620,825.06
2968,637,484,9,2024-12-14 00:58:06.662481,3669.3
2969,179,279,2,2025-05-24 16:58:05.967729,448.9
2970,565,117,1,2025-10-16 21:30:35.891725,22.16
2971,737,496,1,2025-02-05 21:12:31.290014,252.13
2972,76,247,7,2024-12-01 23:11:59.408206,2302.79
2973,411,49,6,2025-04-25 07:39:16.173566,2616.36
2974,716,491,8,2025-11-05 09:29:21.514151,796.0
2975,89,164,1,2025-06-22 19:12:04.576297,198.92
2976,445,447,4,2025-04-25 06:05:07.633879,1277.6
2977,78,382,3,2025-02-28 10:52:02.839553,973.74
2978,14,346,6,2025-10-28 23:27:21.981134,1093.68
2979,185,15,7,2025-05-30 22:10:56.507394,1839.11
2980,833,310,2,2025-04-25 20:57:15.322212,741.98
2981,352,203,6,2025-03-01 09:27:11.535358,1222.86
2982,148,117,6,2024-11-30 05:34:27.749369,132.96
2983,92,218,7,2025-03-28 23:53:55.346542,1846.46
2984,665,281,2,2024-11-28 21:00:55.298280,337.5
2985,367,453,2,2025-11-02 19:50:15.120074,245.0
2986,259,185,4,2025-08-11 04:33:40.459508,544.04
2987,73,252,6,2025-05-07 22:53:53.930359,81.96
2988,844,107,8,2025-08-26 19:50:36.184778,780.08
2989,104,455,3,2025-03-07 06:31:07.236540,99.57
2990,618,89,9,2025-05-18 10:17:15.715857,1598.58
2991,726,296,3,2025-06-10 08:19:22.582815,118.02
2992,774,176,7,2025-07-25 14:03:39.696732,1983.38
2993,374,332,7,2025-06-10 13:02:40.644378,3067.89
2994,897,421,7,2025-09-16 18:40:26.721268,2826.95
2995,200,407,9,2025-01-22 19:38:16.216765,3027.06
2996,406,51,9,2025-05-25 01:07:12.546135,2377.44
2997,366,406,4,2025-02-17 18:20:07.923621,1668.92
2998,247,410,1,2025-10-19 00:57:58.346560,229.69
2999,329,244,7,2025-01-07 03:37:31.212556,594.65
3000,547,283,8,2025-03-14 00:02:53.364355,3973.12
3001,434,430,5,2025-04-16 12:01:25.974299,1572.35
3002,227,412,8,2025-09-19 04:01:50.536160,1547.12
3003,342,418,7,2025-10-20 03:15:08.334212,1731.94
3004,252,50,1,2025-02-12 23:51:22.618645,156.88
3005,408,434,4,2025-01-29 19:56:01.840722,67.28
3006,39,383,8,2025-05-21 22:27:53.902834,94.64
3007,932,490,5,2025-10-18 05:43:15.259674,669.25
3008,487,347,4,2025-07-02 10:27:03.371709,471.0
3009,54,477,1,2025-08-15 15:56:54.674982,142.83
3010,298,315,1,2024-11-09 17:57:42.877472,23.01
3011,480,88,8,2025-02-19 01:58:07.422176,2948.4
3012,108,313,2,2025-09-13 03:14:08.878087,227.38
3013,183,278,5,2025-10-24 11:08:07.927491,1817.75
3014,989,161,4,2025-03-31 15:44:50.124904,1180.8
3015,211,467,9,2025-04-28 18:31:33.801230,2933.46
3016,157,308,3,2025-06-30 09:49:18.139340,370.38
3017,976,53,8,2025-05-26 04:57:14.463865,1034.32
3018,480,172,4,2025-08-10 19:14:41.355934,82.24
3019,467,2,4,2025-01-16 17:09:33.759733,1861.24
3020,980,32,9,2025-03-04 20:45:04.693963,801.36
3021,529,134,4,2025-06-11 04:04:29.945741,490.92
3022,732,363,4,2025-06-17 10:25:34.005519,1196.4
3023,888,423,6,2025-01-21 17:05:56.143935,1278.78
3024,910,297,9,2025-06-28 02:07:38.908102,243.36
3025,134,54,9,2025-05-19 11:39:04.200138,3307.32
3026,835,287,9,2025-01-03 07:31:35.334328,328.68
3027,302,16,2,2025-03-23 12:14:58.573291,373.54
3028,383,330,9,2025-05-16 03:43:34.909569,411.12
3029,942,321,8,2024-11-19 05:22:19.063865,1216.32
3030,4,110,2,2025-01-10 19:34:54.364949,527.16
3031,600,214,2,2024-12-26 18:58:33.667494,784.6
3032,871,156,7,2025-08-25 16:22:25.177850,1712.69
3033,801,262,4,2025-08-01 03:01:44.277981,849.8
3034,125,24,7,2025-03-13 12:29:42.475943,2279.9
3035,359,321,2,2025-02-06 03:11:45.934392,304.08
3036,786,3,7,2025-07-12 18:23:43.090680,2491.86
3037,676,337,2,2025-07-22 04:09:17.171696,898.68
3038,825,406,1,2025-02-24 22:57:36.273553,417.23
3039,147,289,8,2024-12-29 23:13:15.371477,2536.08
3040,829,23,8,2025-04-24 03:00:16.609777,2541.44
3041,730,190,4,2024-11-18 12:24:56.938826,1965.16
3042,179,208,1,2024-11-25 01:43:50.411631,30.7
3043,748,440,2,2025-07-31 21:58:57.537787,339.06
3044,128,232,8,2025-03-20 03:57:00.103507,2941.28
3045,397,451,2,2025-09-18 16:09:40.426420,674.56
3046,748,493,3,2025-09-30 02:14:30.806640,165.06
3047,657,384,3,2025-05-08 00:15:03.310321,802.11
3048,625,455,4,2025-07-22 08:40:16.863081,132.76
3049,134,143,7,2025-04-23 06:40:48.879423,854.14
3050,263,331,3,2025-07-04 17:11:13.649434,758.52
3051,947,316,8,2025-10-18 18:18:46.154612,2228.48
3052,464,493,4,2025-02-18 03:08:28.841086,220.08
3053,462,390,4,2025-01-28 11:43:37.952419,211.4
3054,718,379,2,2025-10-21 08:07:52.113373,186.48
3055,1000,136,1,2025-06-26 10:12:31.710352,433.39
3056,916,227,7,2025-04-15 12:55:54.915587,2458.05
3057,1000,9,1,2025-09-19 17:53:28.508797,175.1
3058,629,488,7,2025-04-30 11:16:40.144744,2130.31
3059,874,396,3,2025-09-17 07:50:53.271765,1466.31
3060,459,121,2,2025-04-10 01:06:21.166794,184.64
3061,650,191,8,2025-05-12 05:02:53.432794,3294.24
3062,99,210,7,2025-06-10 19:47:36.654207,840.07
3063,652,234,4,2025-08-11 13:57:08.662960,858.36
3064,851,187,7,2025-03-18 10:27:49.874185,2849.98
3065,365,149,3,2025-07-16 01:32:00.427389,725.85
3066,280,310,7,2025-09-22 17:06:51.024968,2596.93
3067,802,238,3,2025-01-27 22:31:50.127571,1018.59
3068,449,246,2,2025-04-10 12:15:19.797861,87.02
3069,92,471,2,2025-05-13 06:11:06.674560,303.18
3070,499,443,4,2025-09-05 08:38:13.656665,1358.8
3071,334,410,8,2025-04-17 06:09:19.622610,1837.52
3072,147,403,4,2025-05-13 16:26:17.427825,148.24
3073,768,48,4,2025-06-12 13:04:45.959596,361.96
3074,700,139,5,2025-10-02 12:29:54.529158,2219.5
3075,427,391,6,2025-03-22 16:53:11.367408,670.02
3076,410,107,2,2025-06-24 09:34:31.253921,195.02
3077,436,215,8,2025-06-28 23:38:40.690725,333.68
3078,452,306,3,2025-05-18 22:42:31.238904,849.03
3079,286,318,9,2025-07-11 13:13:44.145631,2932.83
3080,972,35,6,2025-01-28 02:56:16.888157,1852.14
3081,746,219,6,2025-08-16 00:10:42.264213,723.3
3082,362,376,9,2025-06-15 07:26:59.702098,2305.98
3083,718,58,7,2025-07-21 00:40:10.977252,1157.17
3084,446,77,1,2025-06-19 21:43:47.514645,316.11
3085,971,77,1,2025-02-22 13:36:06.712739,316.11
3086,329,309,8,2025-04-30 16:59:43.122748,2700.96
3087,476,93,5,2025-02-01 09:20:38.679391,1158.55
3088,268,343,3,2025-01-26 00:40:29.629181,1471.11
3089,590,393,4,2025-05-18 22:07:00.912581,255.84
3090,255,465,6,2024-12-05 05:41:49.485768,1194.0
3091,234,462,6,2025-05-04 00:24:27.753133,2209.74
3092,570,377,1,2025-01-27 14:20:47.883677,205.52
3093,9,237,7,2025-04-28 01:00:54.927494,536.48
3094,321,384,6,2025-10-14 04:19:23.827659,1604.22
3095,800,38,3,2025-08-08 01:49:16.279594,535.11
3096,696,88,3,2025-07-19 09:02:27.490801,1105.65
3097,302,121,5,2025-01-21 08:26:02.059956,461.6
3098,823,141,3,2025-02-24 22:49:31.209948,42.15
3099,240,496,1,2025-06-01 09:45:07.087631,252.13
3100,846,101,4,2025-01-21 21:59:47.237161,1240.84
3101,392,237,3,2025-08-27 14:44:15.096530,229.92
3102,404,446,5,2025-03-18 02:46:39.436694,1943.75
3103,889,217,7,2025-03-01 10:49:03.969454,1180.76
3104,656,143,3,2025-09-10 01:33:12.133104,366.06
3105,402,189,5,2025-04-07 17:30:58.543257,831.6
3106,484,33,3,2024-11-15 09:09:31.775573,1296.69
3107,380,70,4,2025-08-15 06:39:47.156830,784.68
3108,123,92,6,2024-12-27 03:04:53.820892,2172.0
3109,336,322,1,2024-11-21 05:52:10.816952,467.66
3110,151,16,9,2025-03-12 03:31:14.060007,1680.93
3111,703,222,7,2025-02-04 14:08:10.525970,416.08
3112,927,69,6,2025-05-18 16:58:31.393144,2607.72
3113,955,159,6,2025-05-24 01:51:25.490681,1591.74
3114,270,128,9,2024-11-24 03:40:21.775112,3936.96
3115,966,304,9,2025-07-17 16:12:58.378786,2834.55
3116,340,98,3,2025-01-31 18:02:09.831222,380.55
3117,308,350,5,2025-03-21 12:17:07.439514,1031.1
3118,851,98,4,2025-10-22 19:55:58.097513,507.4
3119,124,236,3,2025-09-15 08:22:36.296051,841.53
3120,354,55,2,2025-01-23 03:54:37.075683,312.28
3121,291,499,9,2024-12-12 14:32:36.477083,1935.36
3122,983,117,1,2025-02-11 23:56:13.889218,22.16
3123,825,301,5,2025-04-22 11:45:14.528358,1819.0
3124,35,71,3,2025-01-17 14:26:30.663316,1066.05
3125,882,359,4,2025-01-04 12:25:00.683604,1263.6
3126,120,312,2,2025-07-13 12:53:16.265645,859.02
3127,582,181,4,2025-07-19 14:17:29.637833,1409.24
3128,20,278,1,2025-06-16 09:04:48.637724,363.55
3129,789,132,5,2025-02-09 04:15:44.432880,852.25
3130,494,447,3,2025-07-23 17:10:43.218550,958.2
3131,903,158,6,2025-05-15 15:24:03.364108,2604.66
3132,474,74,9,2025-06-10 14:54:34.059145,3553.47
3133,424,381,1,2025-01-28 12:04:32.118513,15.52
3134,476,36,3,2025-09-20 15:37:36.782127,1184.49
3135,630,341,4,2025-02-10 06:22:06.716393,1847.24
3136,604,251,5,2025-08-27 09:08:42.699873,182.55
3137,830,352,1,2025-08-13 03:03:38.381646,420.27
3138,276,375,5,2024-12-27 12:23:53.613013,1043.6
3139,362,129,7,2025-03-13 13:02:07.237736,357.0
3140,478,364,9,2025-07-30 00:33:45.203987,4414.41
3141,721,135,7,2024-12-18 03:49:19.712726,1352.47
3142,471,448,8,2025-01-16 13:26:03.054651,2759.04
3143,37,36,7,2025-02-23 22:22:13.379481,2763.81
3144,764,192,5,2025-02-23 07:46:57.704486,1784.9
3145,104,291,9,2025-10-09 07:19:21.351368,1980.63
3146,834,384,8,2025-01-21 19:36:48.682664,2138.96
3147,588,122,6,2025-10-09 23:40:34.574022,306.36
3148,845,268,2,2025-03-03 21:51:49.804835,539.32
3149,330,410,9,2025-06-29 08:25:27.664434,2067.21
3150,808,97,9,2025-03-16 09:56:41.859604,936.72
3151,509,350,2,2025-09-10 11:09:45.801110,412.44
3152,836,40,4,2025-01-21 08:40:13.160568,154.6
3153,799,202,7,2024-11-07 11:21:38.720439,1755.67
3154,379,239,3,2025-07-22 21:34:19.851130,972.84
3155,413,407,1,2025-02-02 20:42:38.614599,336.34
3156,723,313,8,2025-07-25 14:48:47.662629,909.52
3157,229,12,8,2025-05-14 09:25:54.118127,2712.56
3158,92,466,7,2025-01-26 03:21:33.036797,3114.51
3159,101,12,9,2025-05-14 15:51:25.956779,3051.63
3160,42,371,7,2025-03-27 08:13:53.679626,1958.6
3161,768,289,6,2025-09-12 21:22:26.954900,1902.06
3162,245,189,8,2025-09-26 02:17:33.704504,1330.56
3163,604,374,8,2025-09-25 06:18:41.405767,3182.08
3164,137,12,6,2025-04-06 21:34:42.561117,2034.42
3165,812,224,7,2025-04-03 08:37:39.557045,1293.88
3166,968,435,5,2025-09-19 06:50:33.634309,215.1
3167,700,498,5,2025-11-06 19:34:20.414907,542.45
3168,475,294,2,2024-12-10 22:38:31.811863,604.44
3169,4,158,7,2025-10-30 01:40:10.777350,3038.77
3170,390,13,1,2025-10-25 16:48:12.144454,68.3
3171,133,454,8,2025-10-22 08:22:36.016484,1623.68
3172,523,442,2,2025-11-01 04:59:27.187489,275.02
3173,525,410,3,2025-03-17 06:26:33.042699,689.07
3174,378,352,6,2025-04-22 18:59:34.814077,2521.62
3175,770,307,9,2025-06-17 02:13:48.986026,1222.56
3176,921,357,4,2025-01-04 00:55:14.506729,336.8
3177,492,420,1,2025-09-13 17:50:43.055036,56.28
3178,597,402,5,2025-02-20 13:52:20.575089,2222.8
3179,973,69,7,2025-05-14 19:08:27.462057,3042.34
3180,359,285,2,2025-08-10 05:59:14.074385,290.26
3181,70,249,9,2025-04-19 19:10:08.310294,2563.38
3182,162,469,5,2025-04-03 12:00:15.336368,2182.85
3183,322,460,9,2025-05-10 16:24:13.866368,1339.29
3184,287,236,6,2025-03-04 10:37:08.779671,1683.06
3185,583,266,6,2025-02-09 04:06:45.109652,1563.18
3186,655,96,8,2024-11-10 19:56:39.454655,2013.04
3187,417,173,3,2025-01-07 06:17:11.895350,315.6
3188,956,427,1,2025-05-15 09:42:21.127443,438.67
3189,778,396,1,2025-02-04 08:50:53.613309,488.77
3190,655,347,8,2025-01-12 01:02:10.608664,942.0
3191,33,327,9,2025-06-17 22:21:08.563204,1338.39
3192,177,153,1,2024-12-28 20:44:00.197917,467.55
3193,290,298,5,2025-04-20 02:16:52.970436,940.75
3194,59,348,4,2025-10-27 12:13:34.153083,713.24
3195,590,21,9,2025-09-13 16:29:07.716757,1650.87
3196,322,102,5,2025-01-23 22:45:40.987060,1920.3
3197,984,260,9,2025-01-19 12:36:32.242794,4429.53
3198,46,22,1,2025-01-16 12:00:16.444799,59.26
