id,produto_id,quantidade,data_compra,custo_total
1035,28,90,2025-06-19 15:39:11.182225,10462.5
1036,283,29,2025-02-21 21:51:42.188800,1143.18
1037,335,36,2025-10-24 01:51:42.594453,5938.92
1038,155,65,2025-01-08 01:24:34.532432,3584.75
1039,252,28,2025-04-05 18:52:52.328685,5430.32
1040,265,87,2025-06-10 20:05:40.975778,11597.1
1041,170,54,2025-03-23 15:29:50.647803,5226.66
1042,154,89,2025-04-05 03:04:46.108182,16784.51
1043,56,19,2025-03-20 11:14:04.806918,3031.26
1044,214,59,2024-11-22 23:27:44.501053,19091.81
1045,306,69,2024-12-02 11:37:24.082921,3843.3
1046,224,83,2025-04-04 16:13:26.033018,22380.95
1047,480,79,2025-04-07 23:52:28.656911,9698.83
1048,360,94,2025-09-10 15:19:25.780685,25146.88
1049,63,71,2025-09-22 09:10:34.890078,13275.58
1050,376,39,2024-11-27 13:21:17.464899,2362.23
1051,258,14,2025-05-15 20:55:04.945491,1555.68
1052,500,80,2025-02-14 16:12:55.883050,24755.2
1053,114,25,2024-11-15 03:11:12.170255,8155.25
1054,193,76,2024-11-24 04:50:55.584858,22030.88
1055,277,19,2025-05-19 11:35:06.458742,2124.77
1056,392,75,2025-01-21 05:57:59.607409,12414.75
1057,217,38,2025-02-03 12:01:02.899517,10907.14
1058,8,14,2024-12-27 23:46:52.782427,3026.94
1059,279,48,2024-11-09 07:30:01.837910,15642.72
1060,78,83,2025-02-07 11:23:22.585038,28884.0
1061,435,55,2025-03-10 00:36:42.471957,4327.95
1062,284,41,2024-12-07 06:19:27.650078,10199.57
1063,47,97,2025-07-31 17:42:45.195928,14701.32
1064,286,13,2025-10-26 13:00:17.193496,1333.93
1065,285,11,2025-08-31 14:41:02.797874,3586.99
1066,315,48,2025-09-29 09:05:59.266744,4103.52
1067,288,90,2024-11-08 08:33:20.655047,30771.9
1068,92,69,2025-07-02 10:37:00.820721,21608.04
1069,116,36,2025-10-30 17:21:09.027165,2607.84
1070,108,54,2025-07-04 12:20:53.913955,2000.7
1071,390,34,2025-10-17 09:24:58.816982,8625.46
1072,198,24,2025-07-10 10:47:43.994927,2295.12
1073,232,72,2025-02-03 14:07:20.286677,3513.6
1074,469,87,2025-02-12 21:57:14.948843,5503.62
1075,431,86,2025-05-27 01:03:47.685380,9715.42
1076,488,25,2025-07-09 03:16:08.165231,759.5
1077,179,76,2024-12-20 10:19:37.521801,4893.64
1078,432,77,2025-08-20 03:24:08.146528,1144.99
1079,246,69,2025-09-26 23:00:42.628627,998.43
1080,381,61,2024-12-15 16:43:32.676287,16301.64
1081,24,59,2025-10-05 17:32:58.537972,4269.83
1082,146,75,2025-10-18 19:29:40.206074,3430.5
1083,137,93,2025-03-19 10:07:56.289498,25300.65
1084,316,97,2025-07-25 18:09:43.214421,998.13
1085,159,66,2025-09-16 09:38:05.079918,18307.74
1086,275,75,2025-04-10 22:16:06.144167,22810.5
1087,211,79,2025-04-17 21:15:33.585927,26318.85
1088,19,57,2025-08-17 06:25:41.659093,15051.42
1089,111,62,2025-05-21 22:18:24.375755,10158.7
1090,409,97,2025-03-03 18:32:28.650424,21831.79
1091,387,64,2025-04-01 00:59:23.727194,13812.48
1092,397,95,2025-08-08 21:46:05.840236,6405.85
1093,322,87,2025-10-02 11:18:45.391145,8688.69
1094,228,88,2024-11-08 21:23:00.655930,33353.76
1095,454,76,2025-01-18 04:13:03.356791,9503.04
1096,48,13,2025-01-12 13:18:41.936476,3244.54
1097,356,98,2025-07-13 17:38:26.080544,10260.6
1098,315,40,2024-11-13 14:24:18.197097,13688.4
1099,437,56,2025-06-05 01:25:08.555111,4608.24
1100,262,78,2025-01-04 19:32:47.109851,15663.18
1101,61,21,2025-07-18 10:56:14.239630,8318.73
1102,108,73,2025-01-28 11:19:34.043603,7857.72
1103,262,49,2025-06-26 07:44:35.700013,19559.82
1104,133,99,2025-04-29 04:06:12.602359,17857.62
1105,306,52,2025-04-28 04:58:36.857463,4670.12
1106,62,19,2025-10-30 16:03:54.737814,631.75
1107,385,51,2025-02-22 15:47:55.978620,3165.06
1108,167,20,2025-07-18 16:07:32.452211,4430.2
1109,51,23,2025-03-23 10:16:27.245732,3432.98
1110,230,77,2025-02-11 11:42:14.149198,9745.89
1111,244,14,2025-02-18 03:25:46.720990,3459.26
1112,103,16,2024-12-01 17:29:19.741196,3510.72
1113,29,16,2025-01-31 04:04:59.840093,5267.04
1114,3,15,2025-02-28 20:49:35.821939,5428.95
1115,248,85,2025-03-20 00:04:03.167787,9933.1
1116,308,87,2025-05-02 04:57:56.519944,9943.23
1117,490,94,2024-12-08 16:48:29.424816,17750.96
1118,167,12,2025-08-27 11:52:17.681732,3060.0
1119,378,76,2025-04-27 11:11:50.696318,4010.52
1120,147,53,2025-03-21 01:36:44.343786,18672.43
1121,309,81,2025-05-27 15:05:14.160506,6892.29
1122,167,86,2025-10-12 01:05:09.742480,31177.58
1123,134,29,2025-06-07 04:38:09.006427,11032.18
1124,110,12,2025-10-03 22:04:43.630188,729.6
1125,489,98,2025-07-18 19:32:02.914779,8244.74
1126,183,94,2025-09-27 11:51:56.701935,28763.06
1127,196,83,2025-01-28 17:19:11.174651,23657.49
1128,315,29,2025-10-09 23:11:04.247410,9449.94
1129,365,54,2025-10-10 23:03:14.527162,10523.52
1130,228,57,2025-07-24 19:41:10.471191,21820.74
1131,71,82,2025-07-03 14:44:04.544575,16581.22
1132,215,70,2025-10-26 07:55:45.519795,26086.9
1133,14,53,2024-12-23 20:29:56.319330,17348.49
1134,116,31,2025-04-07 15:58:21.580384,2108.31
1135,395,98,2025-02-09 09:15:48.545651,14463.82
1136,399,59,2025-08-26 02:39:03.858302,5751.91
1137,470,89,2025-01-21 22:11:11.058704,2661.99
1138,115,64,2025-09-22 06:40:16.635742,11475.2
1139,100,78,2025-06-25 03:39:17.186538,16532.1
1140,434,73,2024-12-23 19:51:57.819450,7242.33
1141,423,68,2025-11-01 04:28:13.170354,1425.28
1142,265,88,2025-09-01 22:02:54.540778,3931.84
1143,465,63,2025-10-18 14:34:54.234041,2349.27
1144,119,12,2025-02-27 07:43:48.550704,4164.0
1145,406,80,2025-02-07 09:58:03.935292,15930.4
1146,372,96,2025-03-17 02:18:43.055057,23784.0
1147,171,91,2025-08-18 14:55:05.120634,28935.27
1148,197,45,2024-11-14 08:53:13.689237,2624.4
1149,454,84,2025-07-13 08:06:53.950288,20807.64
1150,277,64,2025-07-10 07:47:42.856774,24819.84
1151,223,49,2025-03-04 04:41:37.811500,14039.48
1152,200,17,2025-06-20 10:38:21.327613,3128.68
1153,385,96,2025-05-15 01:34:21.558865,5482.56
1154,457,26,2025-06-15 10:18:39.424050,9796.02
1155,442,77,2025-05-04 16:23:57.745028,15498.56
1156,434,72,2025-09-23 16:51:02.805072,22214.16
1157,218,77,2025-09-05 11:33:01.909622,1638.56
1158,295,23,2025-05-13 07:07:31.581001,691.15
1159,322,37,2025-02-05 05:21:40.636146,4603.54
1160,432,94,2025-10-30 23:01:09.048058,31519.14
1161,49,77,2024-12-16 22:49:17.939854,2912.91
1162,8,60,2024-12-18 04:30:49.591334,17380.8
1163,278,33,2025-03-23 20:51:01.693650,4435.86
1164,87,97,2025-11-06 08:29:55.678694,10567.18
1165,70,42,2025-03-05 02:05:30.841108,908.04
1166,214,81,2024-12-02 05:34:25.793648,11747.43
1167,274,47,2025-02-04 16:56:53.951339,17435.59
1168,498,14,2025-01-23 00:56:57.619447,1497.44
1169,314,63,2025-04-01 05:39:27.692048,12186.09
1170,7,72,2025-04-19 15:31:59.500223,3670.56
1171,461,76,2025-06-12 15:53:12.099932,20542.04
1172,364,55,2025-03-12 23:13:30.304274,13955.15
1173,479,60,2024-12-30 03:03:42.701270,2490.0
1174,225,23,2025-02-12 04:19:55.839385,263.58
1175,143,66,2025-07-10 19:28:29.129626,21810.36
1176,414,87,2025-11-02 15:04:07.100514,7469.82
1177,477,92,2025-03-25 17:26:55.797723,35385.96
1178,102,71,2024-12-16 02:37:16.270725,26586.66
1179,386,33,2025-03-15 02:29:26.589872,4675.11
1180,136,73,2025-05-04 12:06:19.289514,21625.52
1181,111,37,2025-08-30 17:48:11.543079,2315.83
1182,371,96,2025-06-04 17:20:58.565106,14005.44
1183,117,92,2025-09-29 10:27:11.110615,25553.0
1184,485,10,2025-06-28 20:33:11.165130,3622.9
1185,333,77,2025-05-28 07:01:02.250081,473.55
1186,85,39,2025-02-24 20:45:36.477975,14468.61
1187,156,61,2025-05-07 14:39:25.249669,16086.92
1188,68,52,2025-05-05 11:46:43.212033,11301.68
1189,432,13,2025-05-18 02:06:05.543597,3374.8
1190,394,67,2025-01-04 02:32:52.594121,25819.79
1191,102,82,2025-02-24 07:44:35.655262,3005.3
1192,388,40,2025-07-18 04:59:55.689554,12003.6
1193,424,85,2025-08-28 08:21:33.859104,19515.15
1194,229,44,2024-11-07 01:46:07.783556,1607.76
1195,318,77,2025-01-04 21:25:15.833470,7214.13
1196,326,98,2025-05-05 21:23:36.254872,7224.56
1197,146,15,2025-05-12 08:14:43.569849,4883.4
1198,424,94,2025-06-12 20:49:04.604739,28669.06
1199,376,98,2025-05-15 19:28:46.664921,27674.22
1200,45,51,2025-08-10 04:21:10.441913,6871.74
1201,49,51,2025-05-25 09:11:24.022245,8468.55
1202,127,94,2025-05-12 05:52:21.889523,16543.06
1203,35,50,2024-11-16 22:36:48.485636,14865.0
1204,107,63,2025-08-16 13:53:36.587120,19135.62
1205,263,58,2025-08-18 20:33:53.254155,4513.56
1206,17,34,2025-06-04 11:27:48.398252,4355.74
1207,446,39,2025-02-04 03:45:44.184229,15346.89
1208,444,39,2025-01-17 03:34:02.440946,14090.7
1209,16,59,2025-01-19 18:07:34.809758,17707.08
1210,25,34,2025-07-25 13:10:15.489704,12883.28
1211,12,51,2025-07-15 21:17:50.312723,2456.67
1212,386,70,2025-05-06 23:05:37.828067,13358.1
1213,419,77,2025-01-18 08:08:32.004796,5899.74
1214,297,19,2025-06-21 18:47:31.531963,6049.6
1215,204,68,2024-12-14 09:36:41.014229,8718.96
1216,258,84,2025-09-13 04:45:35.412046,31361.4
1217,55,44,2025-11-03 13:00:11.979596,9237.8
1218,111,22,2025-05-21 04:41:24.281061,665.5
1219,197,28,2025-03-12 02:57:17.011054,4571.56
1220,246,28,2025-11-05 22:15:38.054394,2389.24
1221,309,92,2025-11-04 01:12:02.372188,3106.84
1222,80,79,2024-12-21 08:48:39.131522,14378.79
1223,198,54,2025-04-15 19:54:37.112371,4304.88
1224,141,33,2025-07-25 00:12:14.071069,9887.46
1225,443,10,2025-01-03 00:07:03.058706,1916.9
1226,455,14,2025-10-15 05:51:33.677539,4658.5
1227,375,31,2025-03-18 10:31:50.802752,10067.56
1228,276,39,2025-05-01 11:11:56.870355,6451.38
1229,23,49,2025-10-18 00:59:33.460769,12862.01
1230,191,92,2024-12-19 19:07:31.230631,25822.56
1231,367,67,2025-04-12 13:57:54.339402,5219.97
1232,85,73,2025-10-04 20:48:42.954193,18696.03
1233,392,17,2025-08-03 11:45:12.585715,5058.18
1234,479,75,2025-07-10 13:31:31.496258,7767.75
1235,329,12,2025-04-14 05:36:52.647124,943.92
1236,363,54,2025-01-24 05:41:43.769958,9549.36
1237,14,87,2025-06-24 01:08:38.214637,15115.38
1238,195,49,2025-05-28 11:15:31.136037,14334.95
1239,286,59,2025-01-21 10:30:45.424567,4829.74
1240,55,69,2025-05-07 06:56:29.276126,440.22
1241,424,71,2025-08-15 02:19:23.762336,2682.38
1242,385,35,2025-09-18 22:21:42.106038,471.8
1243,307,30,2025-05-23 08:45:09.449107,9837.0
1244,162,32,2024-11-27 09:29:19.165901,6455.04
1245,47,61,2025-07-13 22:40:55.094169,8216.09
1246,248,29,2024-11-20 11:40:44.355237,10348.94
1247,122,54,2025-10-25 06:29:17.879667,9135.18
1248,238,51,2025-01-22 11:20:47.625463,9877.17
1249,409,35,2025-05-20 19:24:55.163755,12888.75
1250,351,12,2025-05-17 17:13:17.996508,704.52
1251,438,35,2025-09-21 04:56:20.043733,8653.05
1252,17,49,2025-08-06 07:58:44.390629,18871.86
1253,410,50,2025-07-27 20:43:29.505708,10474.0
1254,10,29,2025-02-28 10:02:12.344202,3424.9
1255,394,62,2025-10-19 03:45:32.180748,22801.12
1256,50,16,2025-08-23 02:58:48.811838,5280.0
1257,93,55,2025-05-16 19:48:03.646233,21082.6
1258,79,41,2025-04-30 09:31:04.994179,11547.65
1259,325,90,2025-02-25 23:04:07.719812,1134.9
1260,211,35,2025-06-25 02:26:44.960505,2342.2
1261,356,30,2025-10-12 21:17:43.877532,10785.9
1262,184,70,2025-07-07 02:16:07.170569,6806.8
1263,288,82,2025-09-11 04:02:19.494751,20317.96
1264,482,57,2025-04-19 15:13:37.199151,18080.4
1265,51,27,2025-01-06 13:42:12.413596,3764.07
1266,389,47,2025-02-21 20:53:21.570956,12143.86
1267,390,98,2025-01-09 16:45:12.599259,14017.92
1268,231,25,2025-09-16 17:23:24.390792,4408.75
1269,413,16,2025-04-17 02:14:25.622093,383.2
1270,220,33,2025-01-27 11:06:58.306018,7604.52
1271,220,63,2024-12-02 16:22:21.335465,11706.66
1272,345,40,2025-02-10 17:30:38.835329,15990.8
1273,172,44,2025-10-13 22:41:38.396257,366.96
1274,217,17,2025-10-21 19:02:07.949823,2675.46
1275,177,51,2025-07-17 04:44:24.394013,1894.14
1276,52,26,2025-01-04 20:57:59.659881,761.28
1277,174,47,2024-11-08 21:58:39.061352,15021.2
1278,427,95,2025-10-25 21:02:07.495553,18848.0
1279,421,60,2025-01-30 00:54:18.659881,16686.0
1280,417,97,2024-12-08 21:50:51.449590,26774.91
1281,456,87,2025-04-09 00:04:04.031963,20912.19
1282,445,33,2025-02-15 12:12:19.714126,1633.83
1283,445,23,2024-12-18 16:51:59.516645,3139.04
1284,174,29,2025-08-23 19:30:04.324198,3290.34
1285,390,37,2025-09-15 23:43:01.192805,6409.14
1286,456,20,2025-01-03 05:50:29.667609,7689.6
1287,408,54,2024-12-16 16:44:50.474891,10753.02
1288,99,93,2025-07-13 00:19:27.222172,18879.0
1289,331,27,2025-08-29 07:31:02.633707,2011.5
1290,348,98,2025-02-10 12:34:09.590284,597.8
1291,151,76,2025-02-25 12:59:16.874291,5785.88
1292,390,47,2024-12-05 05:19:29.080501,10966.51
1293,284,64,2024-11-26 22:20:32.904594,5357.44
1294,165,87,2025-01-28 12:52:30.156617,12271.35
1295,188,43,2025-02-11 17:28:18.412159,685.42
1296,23,94,2025-07-03 13:01:01.836983,35261.28
1297,489,55,2025-07-28 03:30:21.065301,19982.05
1298,139,25,2025-05-18 10:43:39.703843,9390.5
1299,155,97,2025-10-14 14:25:54.077373,14997.17
1300,338,92,2025-07-17 22:17:38.873149,2046.08
1301,209,92,2025-09-28 00:15:13.228064,15745.8
1302,440,83,2025-03-26 21:10:09.116515,17329.57
1303,71,98,2025-02-23 18:59:37.684709,4406.08
1304,186,72,2025-08-14 06:17:57.440876,11916.72
1305,488,30,2025-09-07 23:49:00.779436,11314.5
1306,180,73,2024-12-18 17:18:32.448853,24783.5
1307,471,12,2025-08-24 18:42:35.355497,645.12
1308,341,33,2025-07-18 01:27:25.832309,4428.6
1309,240,73,2025-05-15 10:19:55.839320,22143.82
1310,366,90,2025-10-14 23:45:06.920441,4273.2
1311,56,61,2025-08-08 02:59:47.706941,1926.38
1312,24,32,2025-05-14 03:14:58.226967,1908.48
1313,53,31,2025-01-23 04:57:53.866907,4229.02
1314,312,84,2025-09-03 23:30:49.025664,4908.96
1315,258,73,2025-10-13 03:55:43.845242,11744.24
1316,185,96,2025-03-02 06:41:09.620746,28388.16
1317,434,86,2025-06-22 14:30:38.901757,19754.2
1318,236,35,2024-12-06 05:29:54.049195,839.65
1319,392,40,2025-09-25 19:04:01.809089,3996.0
1320,266,73,2025-03-07 17:45:30.472714,19456.69
1321,17,54,2025-01-04 09:50:03.879010,10042.92
1322,176,75,2025-09-14 18:02:42.616404,17370.0
1323,497,70,2025-01-24 19:41:08.561331,7705.6
1324,92,49,2025-01-16 05:42:10.786545,6910.47
1325,174,90,2025-08-20 00:53:07.545077,27222.3
1326,420,31,2025-08-20 11:06:12.815650,2806.12
1327,427,87,2025-03-20 20:33:52.470232,27612.06
1328,266,32,2025-04-21 19:59:43.169997,7502.72
1329,314,79,2025-06-01 07:10:03.840627,22901.31
1330,13,26,2025-01-24 08:30:00.909751,7919.34
1331,450,70,2025-05-26 18:26:58.514916,7250.6
1332,416,71,2025-06-04 21:47:01.913807,24132.9
1333,124,25,2025-09-21 19:11:07.131967,6136.25
1334,148,90,2025-02-11 03:54:43.202944,14347.8
1335,465,77,2025-02-08 21:33:57.626601,30467.36
1336,251,98,2025-06-14 06:20:34.766594,5876.08
1337,498,43,2025-07-02 13:16:23.463610,6087.08
1338,218,36,2024-11-20 19:19:43.087166,1230.84
1339,190,86,2025-08-02 23:57:43.866566,10861.8
1340,24,31,2025-10-09 23:58:10.571407,8292.5
1341,119,24,2025-07-09 11:55:46.011326,4799.28
1342,60,99,2025-07-12 00:04:19.577504,14825.25
1343,79,49,2025-10-30 16:22:12.339100,17173.03
1344,224,72,2025-11-03 01:41:26.381426,4265.28
1345,453,59,2025-08-27 13:32:50.164557,17327.12
1346,59,69,2025-08-25 06:33:19.056213,21804.0
1347,186,99,2025-04-14 20:57:29.091969,7744.77
1348,251,72,2025-05-29 01:42:33.460209,27099.36
1349,418,69,2025-03-05 03:57:45.623546,14113.95
1350,345,41,2025-07-29 09:34:27.138830,239.85
1351,20,48,2025-02-10 00:15:44.876911,9266.88
1352,211,15,2025-06-17 05:33:40.881706,4803.75
1353,161,59,2025-06-08 09:06:15.747319,14292.75
1354,206,14,2025-02-19 19:04:47.568762,4625.32
1355,408,16,2025-10-23 05:38:27.054705,4964.32
1356,426,31,2025-03-19 11:52:19.741700,3564.38
1357,456,20,2025-09-13 14:14:10.221280,1374.6
1358,268,66,2025-04-20 01:19:01.880579,20017.14
1359,332,94,2025-07-21 00:30:12.194833,29530.1
1360,153,45,2025-08-26 20:58:32.257836,1910.7
1361,168,12,2025-04-26 23:27:33.197659,4541.76
1362,342,38,2025-10-02 12:42:34.498126,8058.66
1363,34,97,2025-06-09 20:51:31.160872,38785.45
1364,4,77,2025-05-26 13:45:13.223077,26729.78
1365,387,44,2025-03-12 01:46:46.045780,11498.08
1366,393,41,2025-07-17 13:33:24.603411,10045.41
1367,197,44,2025-03-26 19:59:31.570079,10466.28
1368,115,85,2025-06-18 05:04:35.915956,21225.35
1369,86,51,2025-01-27 19:28:41.947958,7440.9
1370,312,23,2025-08-08 08:34:07.070130,1475.22
1371,119,67,2025-08-12 22:42:41.929853,21850.04
1372,241,98,2025-08-26 06:33:31.226923,5527.2
1373,277,41,2025-03-12 12:45:39.402470,6710.06
1374,411,76,2025-10-08 20:16:21.479271,6852.92
1375,383,85,2025-07-29 16:47:34.221928,33236.7
1376,387,87,2025-01-22 23:08:17.306711,13586.79
1377,381,59,2025-10-28 17:53:51.756726,8133.15
1378,271,75,2025-10-24 01:58:00.194531,27469.5
1379,497,32,2025-06-17 18:06:55.034853,2425.6
1380,18,75,2025-10-25 09:24:24.583312,6996.75
1381,153,43,2025-10-19 21:19:18.285083,8070.67
1382,233,99,2025-03-30 09:50:33.765434,31186.98
1383,261,68,2024-12-11 01:05:48.204728,12163.16
1384,477,81,2025-04-04 10:33:07.647210,5003.37
1385,303,89,2025-03-25 09:43:50.911970,27751.09
1386,488,62,2025-04-13 14:03:44.042310,2287.8
1387,364,85,2025-09-04 07:35:44.889775,524.45
1388,334,83,2025-06-25 04:18:34.868938,18739.74
1389,380,51,2025-08-04 11:11:15.471321,15751.86
1390,108,44,2025-02-24 23:34:38.631458,10996.48
1391,111,61,2025-07-16 11:30:49.858272,13169.9
1392,150,66,2025-03-11 09:47:28.434216,25966.38
1393,376,57,2025-09-12 17:26:38.580765,12499.53
1394,180,76,2025-08-10 08:30:53.076636,14387.56
1395,276,91,2024-11-25 13:11:21.090898,30315.74
1396,193,69,2025-09-12 18:01:37.540419,8828.55
1397,484,33,2025-01-02 05:38:00.778356,4319.7
1398,333,10,2025-03-18 15:59:35.196371,2381.2
1399,445,15,2025-10-07 00:21:14.399558,1272.0
1400,331,85,2025-07-18 02:04:30.574452,4504.15
1401,240,92,2025-01-01 22:57:59.587445,21283.28
1402,74,38,2025-06-19 08:46:00.474944,9564.6
1403,228,46,2025-07-14 19:26:12.526722,18060.98
1404,436,74,2025-01-28 14:30:06.326344,5379.8
1405,66,94,2025-01-30 02:19:24.928591,19759.74
1406,180,35,2025-09-20 04:49:36.976498,7964.25
1407,280,15,2024-11-15 18:58:46.276628,4898.7
1408,43,86,2025-01-06 04:03:12.264854,5153.12
1409,292,13,2025-01-30 00:39:22.679955,3228.16
1410,95,77,2025-09-20 02:02:51.022260,5745.74
1411,459,39,2025-03-31 12:00:07.280480,5140.2
1412,409,40,2025-06-22 09:39:03.122038,15325.2
1413,420,72,2025-05-15 11:21:52.386199,21027.6
1414,168,70,2025-01-24 08:30:50.719531,14249.2
1415,241,65,2025-02-17 21:27:47.424009,15224.95
1416,63,24,2025-09-01 01:19:37.827069,6794.4
1417,185,83,2025-02-28 11:04:11.917566,11506.29
1418,226,46,2025-10-15 09:21:35.082949,706.56
1419,49,93,2025-06-27 00:44:29.455650,2060.88
1420,288,77,2025-11-02 11:42:35.519978,16700.53
1421,267,98,2025-04-03 17:28:59.264600,25284.98
1422,421,63,2024-12-21 21:04:30.991813,13228.11
1423,36,12,2025-05-26 10:09:46.648397,3504.0
1424,253,66,2025-06-23 19:24:51.760234,24881.34
1425,421,61,2025-08-16 19:30:37.753261,772.87
1426,103,83,2025-08-06 12:40:06.898573,32105.23
1427,240,31,2025-01-25 05:06:06.693533,12286.54
1428,137,36,2025-05-04 11:28:17.787558,13156.2
1429,193,96,2025-05-02 09:49:26.499063,32196.48
1430,297,70,2025-06-27 03:34:30.220861,21130.9
1431,335,42,2025-08-08 05:03:33.585075,3170.16
1432,126,61,2025-07-31 15:24:22.924041,2350.94
1433,478,92,2025-05-21 09:04:09.128602,32306.72
1434,174,20,2025-01-27 06:43:56.613147,7144.8
1435,389,35,2025-04-24 18:58:11.996505,5872.3
1436,352,82,2025-06-30 13:49:51.574944,32594.18
1437,80,27,2025-11-05 15:53:29.969338,2505.6
1438,418,34,2025-07-14 18:32:55.674294,8237.18
1439,362,34,2024-11-08 03:36:55.719471,10853.14
1440,489,40,2025-05-09 20:01:47.540369,11496.8
1441,359,55,2025-06-02 02:33:24.592969,2095.5
1442,410,48,2024-11-21 06:53:47.260260,12693.12
1443,54,71,2025-08-16 15:07:33.300430,2029.89
1444,306,81,2025-09-15 02:10:32.582874,16960.59
1445,408,10,2025-04-19 01:56:42.348696,2876.2
1446,417,82,2025-08-27 08:35:56.558137,27858.68
1447,426,29,2025-04-16 17:02:09.934947,5492.02
1448,71,22,2025-10-09 17:08:34.150637,2287.12
1449,229,47,2025-06-10 20:18:58.289575,11116.44
1450,384,72,2025-08-27 12:43:26.211242,649.44
1451,449,28,2025-04-15 23:37:17.105564,4021.64
1452,400,34,2025-03-14 20:27:42.313896,7709.84
1453,199,91,2024-12-16 07:06:34.363459,31656.17
1454,386,69,2025-09-18 11:57:29.146765,15884.49
1455,39,34,2025-09-11 23:13:30.933680,7821.7
1456,81,62,2025-05-05 12:21:26.879161,23018.74
1457,299,73,2024-12-11 11:50:50.702424,10263.07
1458,141,41,2025-03-05 11:41:11.265657,5716.22
1459,14,57,2025-05-09 00:10:02.862666,6177.09
1460,54,76,2025-07-30 05:36:54.898541,14240.88
1461,357,41,2025-06-23 10:04:43.666339,5018.4
1462,132,62,2024-11-29 20:29:47.846959,724.16
1463,342,46,2025-09-12 07:21:14.542425,15713.6
1464,108,17,2025-04-19 17:48:46.145332,2883.88
1465,211,42,2025-01-15 20:07:33.203377,6966.12
1466,181,84,2025-02-13 14:59:41.555772,4070.64
1467,87,30,2025-06-14 19:07:22.272220,10425.9
1468,463,20,2024-12-29 16:18:18.272094,4281.4
1469,7,39,2025-04-20 22:14:56.722506,13995.54
1470,131,18,2025-01-17 09:45:19.933389,4615.2
1471,50,95,2025-01-15 04:52:53.040587,33620.5
1472,227,99,2024-11-28 17:19:28.131789,11861.19
1473,375,69,2025-08-19 08:17:11.057847,17910.33
1474,50,88,2024-11-17 06:02:08.889766,15964.08
1475,315,59,2025-05-09 17:40:37.420033,18285.28
1476,337,73,2024-12-22 16:52:52.970853,8114.68
1477,102,84,2024-11-27 02:42:08.154346,17430.84
1478,66,14,2024-12-11 07:44:00.752965,3082.52
1479,288,74,2025-04-26 05:24:03.088098,6574.9
1480,120,45,2024-12-25 12:13:58.683338,14468.4
1481,70,87,2025-10-18 11:03:01.495209,27538.11
1482,450,61,2025-06-30 20:56:29.580998,9909.45
1483,395,54,2025-04-16 03:13:07.641285,2168.64
1484,117,21,2025-03-24 10:00:29.488750,2394.42
1485,321,81,2025-02-02 08:57:15.014260,8034.39
1486,81,11,2025-08-23 06:33:03.121370,945.56
1487,200,68,2025-09-12 18:55:48.754489,13622.44
1488,229,17,2025-10-24 15:16:55.662300,2751.11
1489,60,19,2025-09-01 00:21:50.211600,3333.55
1490,422,62,2025-08-08 07:37:44.657312,5850.32
1491,233,88,2025-09-27 16:38:18.587647,2729.76
1492,437,72,2025-04-03 04:32:13.589706,4975.92
1493,471,82,2024-11-15 11:44:47.906518,13004.38
1494,178,12,2025-05-05 03:12:59.729780,309.96
1495,194,18,2025-05-17 18:43:45.878145,2354.94
1496,422,42,2025-05-11 04:59:41.579501,16260.72
1497,17,75,2025-01-06 13:06:52.066302,21424.5
1498,389,36,2025-10-01 10:52:01.237832,11552.04
1499,464,68,2025-08-01 06:44:43.904832,16775.6
1500,303,19,2025-08-05 18:37:05.005277,6192.1
1501,235,85,2025-02-24 14:13:24.975080,14328.45
1502,492,40,2025-11-04 04:30:10.340481,13686.8
1503,27,60,2024-12-17 08:37:39.849612,8343.6
1504,14,95,2025-01-04 15:59:36.194184,31417.45
1505,379,12,2025-02-17 19:55:12.718034,2440.44
1506,460,40,2025-03-08 20:06:48.215789,7332.4
1507,393,85,2025-10-09 16:04:36.851013,24395.0
1508,251,31,2025-10-05 08:23:54.987347,9664.87
1509,487,87,2025-09-06 20:16:21.712789,20872.17
1510,166,56,2025-04-30 03:56:42.263971,12790.96
1511,49,46,2024-12-09 04:40:19.781329,17262.42
1512,68,86,2025-09-24 14:45:52.029199,23452.2
1513,76,44,2025-11-02 11:36:14.340760,563.64
1514,199,33,2025-01-29 18:57:34.654481,12654.84
1515,314,53,2025-03-25 15:30:46.470752,12045.31
1516,467,22,2025-10-07 00:43:28.271518,8759.52
1517,328,88,2025-02-05 04:30:11.655153,4651.68
1518,392,91,2025-06-12 02:41:38.626209,16642.08
1519,22,32,2025-10-22 08:00:58.254729,10282.56
1520,78,38,2025-06-27 12:01:34.436661,6942.22
1521,489,77,2025-03-12 10:35:30.597699,16087.61
1522,391,68,2025-10-10 00:58:13.221614,12166.56
1523,119,48,2025-03-24 16:08:58.883491,17403.36
1524,50,23,2025-07-01 08:51:58.033005,1902.1
1525,410,84,2025-04-13 13:16:29.065640,9817.08
1526,246,97,2025-05-04 09:35:41.225294,27465.55
1527,74,19,2024-11-21 19:47:10.611166,5977.4
1528,372,11,2025-10-22 09:29:10.487591,3603.16
1529,164,71,2025-06-24 13:42:55.586551,7944.19
1530,231,45,2024-11-29 16:26:14.691103,12638.7
1531,54,53,2025-04-17 11:34:16.015978,2400.37
1532,105,14,2025-07-25 03:22:34.587703,4482.1
1533,261,57,2025-05-31 11:25:21.226524,19948.86
1534,300,39,2024-11-26 21:17:45.032006,14281.02
