id,cliente_id,produto_id,quantidade,data_venda,valor_total
2407,597,398,2,2024-11-14 01:51:34.850818,71.3
2408,862,25,6,2025-04-05 23:34:27.097434,1075.08
2409,905,456,8,2025-09-27 05:43:59.063547,1581.12
2410,289,184,9,2025-04-05 03:24:06.769612,2039.22
2411,512,166,1,2024-11-27 10:05:25.298596,193.77
2412,510,228,3,2025-04-12 17:16:51.750818,1168.83
2413,446,83,2,2025-04-19 07:25:57.637590,300.26
2414,531,254,4,2025-02-24 07:49:59.881986,1650.32
2415,575,110,3,2025-02-20 14:38:01.495682,230.01
2416,616,352,8,2025-08-11 14:27:00.334676,661.12
2417,544,42,4,2025-04-29 16:43:24.461832,915.76
2418,612,183,9,2025-10-09 11:29:18.273020,3124.08
2419,651,463,7,2024-12-30 06:45:16.774075,3305.12
2420,30,392,1,2024-11-09 03:23:27.637384,392.24
2421,524,162,6,2025-01-25 09:55:19.408807,2828.28
2422,618,178,8,2025-05-24 13:20:17.128076,975.76
2423,9,485,4,2025-05-05 14:18:07.987354,1765.44
2424,563,489,7,2025-06-17 10:30:36.680426,2002.7
2425,37,333,6,2025-09-04 04:43:30.207548,2245.5
2426,148,22,3,2025-02-23 13:45:10.234275,832.2
2427,504,213,3,2025-09-12 22:38:40.991810,613.14
2428,156,349,7,2025-04-07 22:06:19.550732,1912.82
2429,399,437,6,2024-12-08 18:13:55.003901,2172.48
2430,756,383,6,2025-06-26 13:52:58.433840,88.68
2431,783,480,8,2025-03-14 05:04:10.153254,3731.12
2432,52,361,8,2025-10-31 16:24:50.148606,2455.68
2433,55,289,9,2025-02-03 09:36:27.919228,1139.31
2434,547,52,5,2024-11-14 03:09:34.368402,227.8
2435,167,142,6,2024-11-15 08:00:32.026916,595.2
2436,6,371,9,2025-11-05 12:41:49.973554,1318.5
2437,913,248,8,2025-05-26 21:30:37.602717,1309.76
2438,305,300,4,2025-02-04 05:05:06.223104,1533.88
2439,33,317,9,2025-01-28 18:47:06.609994,4045.05
2440,436,291,4,2024-11-19 23:41:48.644506,98.2
2441,300,120,2,2025-01-05 05:44:07.808691,945.46
2442,67,8,8,2025-01-19 10:52:32.880357,3235.04
2443,398,353,5,2025-04-26 16:52:36.214874,632.6
2444,188,242,4,2024-11-23 18:28:20.151551,1255.36
2445,433,424,8,2025-01-05 15:01:49.499706,329.12
2446,739,395,1,2025-04-25 12:54:28.636654,82.73
2447,406,397,8,2025-05-04 11:35:40.367453,325.6
2448,12,251,1,2025-09-01 09:46:41.442205,484.45
2449,507,183,3,2025-09-22 23:28:38.240037,1041.36
2450,921,455,8,2025-01-31 10:35:32.587472,985.28
2451,963,275,7,2025-04-30 02:22:07.218045,491.33
2452,530,425,2,2025-02-05 03:01:25.476872,597.08
2453,782,319,4,2025-03-20 17:54:15.638811,1652.52
2454,610,120,7,2025-07-11 10:52:08.492274,3309.11
2455,234,242,4,2025-04-16 16:38:02.182930,1255.36
2456,55,120,1,2025-05-08 12:20:34.146271,472.73
2457,714,60,8,2025-07-16 21:19:20.896670,3068.8
2458,768,247,2,2024-11-24 15:01:36.341569,373.94
2459,259,234,6,2025-08-06 13:59:39.384163,2354.04
2460,336,491,6,2025-09-10 20:00:32.622586,447.24
2461,596,370,2,2025-05-16 07:53:53.131425,422.12
2462,228,388,1,2025-01-04 08:28:46.631768,346.69
2463,654,402,8,2025-01-13 06:34:36.794160,3234.72
2464,725,8,8,2025-02-23 09:22:37.389300,3235.04
2465,878,382,8,2025-08-08 08:51:05.228043,416.4
2466,136,266,4,2025-07-31 20:55:23.258322,1552.4
2467,180,369,8,2025-04-12 15:21:32.097508,1614.88
2468,40,66,8,2025-01-23 00:13:24.843713,3158.72
2469,138,309,4,2024-11-16 15:00:29.961568,1471.12
2470,15,486,5,2025-07-20 11:42:16.636411,416.45
2471,323,197,1,2024-12-17 05:25:40.947934,113.17
2472,109,330,8,2025-02-09 23:53:09.333202,675.6
2473,939,312,4,2025-06-26 01:31:15.941091,970.12
2474,323,432,2,2025-03-18 08:46:14.540350,129.88
2475,806,290,5,2025-01-25 10:53:59.950610,2007.3
2476,86,424,4,2024-11-11 22:21:40.775612,164.56
2477,627,395,2,2025-03-24 13:23:54.270456,165.46
2478,124,397,3,2025-03-21 13:48:24.196826,122.1
2479,221,17,6,2024-12-04 13:18:44.596337,2159.04
2480,334,224,9,2025-06-26 19:15:30.312911,3352.95
2481,390,393,6,2024-12-20 19:27:21.394258,2480.28
2482,372,500,6,2025-04-11 07:26:19.709885,931.68
2483,459,110,1,2025-08-02 15:59:59.190028,76.67
2484,21,277,4,2025-11-03 09:35:13.066497,606.08
2485,379,457,4,2024-11-25 08:03:43.767277,900.84
2486,240,91,2,2025-06-18 20:53:43.616839,720.32
2487,740,352,3,2025-04-19 19:38:31.744433,247.92
2488,837,108,2,2025-05-18 13:54:44.704712,604.56
2489,610,49,4,2025-07-03 16:14:29.099628,1188.44
2490,978,407,2,2025-09-20 03:40:31.568924,482.42
2491,32,141,7,2025-07-21 00:50:33.566489,489.37
2492,541,452,8,2025-07-30 10:53:37.075764,3036.0
2493,870,493,1,2025-05-12 01:29:47.457230,305.65
2494,913,173,2,2025-04-02 09:56:44.088496,68.24
2495,385,25,1,2025-08-13 07:32:48.591244,179.18
2496,622,360,3,2024-11-19 04:01:29.324592,484.08
2497,324,30,4,2025-08-24 11:50:40.563002,1866.32
2498,862,351,8,2025-10-27 00:11:28.667086,387.84
2499,190,297,9,2025-10-08 19:15:29.963467,3558.33
2500,867,453,7,2025-10-01 22:56:08.353856,1955.59
2501,828,271,3,2024-11-13 08:39:52.426184,686.61
2502,47,164,4,2025-09-15 15:02:23.826839,1525.28
2503,496,247,8,2025-04-27 17:53:21.322209,1495.76
2504,65,108,4,2025-09-06 19:42:56.645818,1209.12
2505,387,227,6,2025-02-18 08:50:44.649905,174.06
2506,252,487,2,2025-08-30 11:33:26.463794,978.96
2507,811,266,8,2024-12-11 09:57:40.002147,3104.8
2508,944,454,7,2025-07-04 10:01:25.668205,2282.14
2509,191,133,6,2025-06-23 05:31:08.714725,1234.08
2510,656,482,9,2025-01-27 10:00:03.109869,4256.64
2511,723,468,4,2025-08-26 22:38:43.201853,142.12
2512,645,86,2,2025-02-13 11:21:12.069151,559.06
2513,613,282,3,2025-07-02 19:09:45.368983,459.3
2514,757,468,4,2024-11-08 22:07:55.691491,142.12
2515,460,365,9,2024-12-09 19:03:48.898883,3483.18
2516,584,441,3,2025-04-22 16:57:59.668684,816.63
2517,413,230,2,2025-01-27 08:12:40.518056,238.88
2518,458,367,3,2025-09-28 12:57:25.966738,127.83
2519,514,54,6,2024-12-27 23:54:37.579691,764.94
2520,166,80,1,2025-10-17 23:41:16.576992,121.9
2521,921,460,8,2025-08-19 17:11:44.165515,1199.52
2522,985,103,7,2025-11-04 19:08:04.185349,3463.6
2523,695,249,4,2025-08-11 10:08:02.932149,1021.96
2524,246,11,2,2025-05-20 18:51:23.064862,107.24
2525,520,456,3,2025-04-01 23:31:48.855116,592.92
2526,802,145,5,2024-12-23 00:10:36.465343,2221.75
2527,975,172,1,2024-11-24 23:22:12.291150,147.35
2528,73,162,4,2025-04-06 15:05:17.669502,1885.52
2529,167,325,8,2025-08-01 19:59:33.644918,3619.76
2530,376,302,5,2025-10-17 15:18:39.714942,1113.4
2531,673,311,4,2025-09-06 04:32:51.792326,1404.08
2532,775,138,1,2024-12-13 06:07:26.901401,462.97
2533,716,466,6,2025-08-01 16:25:37.451254,2249.52
2534,911,393,3,2025-04-29 05:29:55.520270,1240.14
2535,101,318,3,2024-12-02 18:02:10.981374,1052.07
2536,94,303,8,2025-05-24 01:43:52.967101,966.16
2537,25,373,3,2025-08-11 21:53:18.323865,1378.68
2538,44,13,7,2025-10-10 05:58:05.239604,389.2
2539,762,318,8,2025-05-14 16:56:46.657156,2805.52
2540,873,33,1,2025-09-14 09:16:28.352145,322.04
2541,866,354,7,2025-07-19 03:01:00.027971,2147.95
2542,148,351,7,2025-05-20 16:23:13.981164,339.36
2543,922,49,9,2025-03-09 02:32:51.091107,2673.99
2544,753,416,9,2025-03-28 03:44:39.832019,472.5
2545,25,115,9,2025-06-20 19:39:56.397262,2487.06
2546,479,59,1,2024-11-21 16:46:27.208438,33.52
2547,516,260,2,2024-12-31 13:39:13.155499,52.9
2548,591,109,1,2025-04-15 01:10:14.012085,406.47
2549,547,190,5,2025-07-27 23:30:06.043424,2144.95
2550,691,283,9,2025-01-27 07:29:20.129588,3747.96
2551,485,495,6,2025-09-09 17:30:43.232486,2290.92
2552,248,278,4,2025-03-29 15:15:40.357184,999.96
2553,413,484,8,2025-08-19 04:50:11.941903,3967.2
2554,742,263,9,2025-04-06 12:53:01.374450,3921.57
2555,501,35,4,2025-03-28 00:30:34.176232,780.52
2556,134,34,8,2025-01-25 01:12:34.064309,1010.0
2557,530,255,4,2025-04-20 18:28:04.857081,169.32
2558,25,14,4,2025-09-28 10:19:45.258394,1652.72
2559,524,114,8,2024-11-20 10:28:51.639008,3554.0
2560,691,485,8,2025-08-08 22:29:20.481125,3530.88
2561,895,54,1,2025-07-17 11:34:00.566052,127.49
2562,894,341,1,2024-11-15 00:45:39.473635,185.28
2563,902,204,7,2025-01-11 07:17:20.517950,925.12
2564,267,458,1,2025-04-18 04:17:40.118169,189.14
2565,564,444,2,2025-09-03 23:57:19.979733,871.08
2566,535,446,2,2025-10-12 22:36:45.598029,854.56
2567,988,139,2,2025-03-02 02:25:52.514126,808.86
2568,342,390,9,2025-10-12 10:56:09.378356,4436.19
2569,542,301,3,2025-08-06 01:04:41.604183,282.84
2570,858,454,5,2024-11-20 13:09:18.621289,1630.1
2571,300,361,4,2025-10-24 15:06:39.112741,1227.84
2572,814,319,3,2025-09-28 00:45:00.293871,1239.39
2573,224,423,1,2025-06-19 16:44:55.316987,196.63
2574,995,60,8,2025-02-17 22:39:41.714799,3068.8
2575,579,493,5,2024-12-19 12:35:55.824808,1528.25
2576,911,17,2,2025-04-14 03:40:55.484556,719.68
2577,688,113,1,2025-11-05 02:20:50.438441,98.26
2578,228,311,9,2025-09-12 14:00:46.300088,3159.18
2579,56,111,7,2024-11-12 04:13:00.454178,3017.07
2580,625,346,4,2025-02-07 07:37:51.510741,371.48
2581,5,456,5,2025-04-18 12:33:32.706820,988.2
2582,361,283,4,2025-02-05 03:24:43.378041,1665.76
2583,533,352,6,2025-01-05 06:25:39.672288,495.84
2584,747,170,5,2025-01-26 00:57:49.476361,1014.8
2585,87,57,9,2025-05-11 17:09:06.258707,230.31
2586,313,377,5,2025-08-07 11:59:33.801121,1124.35
2587,755,337,9,2025-05-10 03:08:03.394293,2828.34
2588,580,335,2,2025-09-16 23:37:49.061975,927.62
2589,363,232,9,2025-05-02 08:58:51.176691,1698.03
2590,295,319,8,2025-11-04 09:43:25.216897,3305.04
2591,406,413,2,2025-08-30 04:27:01.992163,785.08
2592,513,450,1,2025-04-23 15:53:03.756328,259.34
2593,812,459,5,2025-08-15 12:52:30.366021,1835.85
2594,584,317,5,2025-01-12 23:01:47.878343,2247.25
2595,421,370,5,2025-02-02 00:32:27.156640,1055.3
2596,80,93,7,2025-07-03 10:03:54.686486,2673.93
2597,180,359,8,2025-03-26 13:45:12.132481,1275.52
2598,532,242,8,2024-11-16 18:28:50.193645,2510.72
2599,809,82,8,2025-01-06 13:51:07.800296,3734.32
2600,928,485,6,2025-05-10 09:32:09.056352,2648.16
2601,533,450,9,2025-06-08 09:21:01.858778,2334.06
2602,934,471,8,2025-03-05 17:55:44.986969,371.12
2603,216,22,5,2025-10-24 12:51:09.879582,1387.0
2604,132,456,3,2025-09-17 21:32:45.048821,592.92
2605,44,241,3,2025-06-12 23:32:32.555140,570.33
2606,308,26,8,2025-09-04 18:56:36.953857,567.92
2607,847,416,6,2025-11-01 14:50:20.675532,315.0
2608,922,177,1,2024-11-13 15:14:08.308440,336.82
2609,915,377,9,2025-03-01 04:05:20.518011,2023.83
2610,679,299,2,2024-12-13 22:09:25.679122,728.5
2611,214,477,4,2024-12-21 10:17:25.913089,195.24
2612,282,401,4,2025-05-22 15:10:58.412152,75.68
2613,825,183,4,2025-09-07 10:13:08.125697,1388.48
2614,698,372,2,2025-06-07 09:15:36.161014,362.44
2615,340,60,3,2025-07-10 10:24:31.174999,1150.8
2616,767,111,2,2025-05-22 03:31:35.258534,862.02
2617,815,445,2,2025-01-18 01:58:57.479874,425.7
2618,814,12,3,2025-08-01 18:26:04.579359,753.12
2619,90,429,1,2025-07-24 10:35:47.283502,379.54
2620,604,495,5,2025-06-19 08:42:08.237845,1909.1
2621,361,426,4,2025-08-09 20:41:25.271319,975.92
2622,411,25,4,2025-07-03 05:38:32.805696,716.72
2623,482,123,4,2025-02-15 19:51:44.028773,1860.84
2624,527,257,8,2025-10-15 18:52:59.306614,1940.32
2625,375,162,1,2024-12-22 18:32:55.539041,471.38
2626,543,449,5,2025-02-26 15:31:51.339236,1702.4
2627,107,464,6,2025-05-14 08:06:21.907965,640.44
2628,708,410,4,2025-01-27 15:54:13.228376,1575.64
2629,124,361,7,2025-03-22 04:59:17.617829,2148.72
2630,390,79,8,2025-05-13 01:48:12.144495,1168.72
2631,589,76,3,2025-01-01 04:26:03.937133,842.64
2632,207,28,5,2025-05-18 04:58:19.530892,197.4
2633,907,436,4,2025-03-05 00:04:42.518780,1241.48
2634,695,146,5,2024-11-10 11:38:42.261510,2082.25
2635,588,37,3,2025-01-27 08:33:38.000533,63.18
2636,946,99,7,2025-03-20 07:46:51.096593,2587.62
2637,921,242,9,2025-01-06 07:16:17.999707,2824.56
2638,760,436,9,2024-12-15 09:40:40.309907,2793.33
2639,721,171,3,2025-02-03 18:36:37.313726,487.35
2640,384,317,5,2025-06-12 19:35:54.319315,2247.25
2641,770,1,7,2025-01-17 03:49:30.694503,2903.18
2642,233,477,7,2025-05-31 04:58:56.094710,341.67
2643,443,308,9,2025-09-02 02:03:12.024738,1660.23
2644,74,313,1,2025-03-03 14:25:28.988773,166.19
2645,530,283,7,2025-03-13 20:09:12.155284,2915.08
2646,203,181,6,2024-11-27 19:38:55.423804,101.7
2647,87,67,8,2024-11-30 09:31:32.881344,190.08
2648,890,306,8,2025-10-08 14:15:20.989107,2405.76
2649,934,449,9,2025-10-18 23:32:07.799235,3064.32
2650,252,217,4,2025-07-20 02:58:39.422364,415.48
2651,879,223,9,2025-05-14 08:20:25.347025,3028.32
2652,731,195,5,2024-12-05 08:39:20.317779,2103.55
2653,357,313,6,2025-09-01 02:45:07.638318,997.14
2654,121,354,9,2024-11-22 13:56:49.948040,2761.65
2655,366,473,7,2024-11-28 06:06:20.723854,682.5
2656,493,184,4,2025-06-14 07:36:01.160474,906.32
2657,791,436,8,2025-02-20 02:52:07.053828,2482.96
2658,183,486,3,2024-11-10 21:50:32.925204,249.87
2659,865,136,8,2025-08-24 04:23:39.803344,3478.08
2660,341,197,5,2025-09-03 06:51:17.349179,565.85
2661,941,294,6,2024-12-28 09:05:51.794671,1915.98
2662,844,428,7,2025-09-07 06:24:26.627970,2612.54
2663,68,236,4,2025-05-07 17:34:49.091516,57.08
2664,87,399,9,2025-04-24 22:33:51.180249,1787.94
2665,738,494,8,2025-08-27 22:53:46.786290,2338.24
2666,213,176,7,2025-10-23 11:15:39.764010,2352.63
2667,957,459,1,2025-07-30 22:28:35.661640,367.17
2668,791,163,9,2025-05-27 19:12:26.913517,478.44
2669,483,409,3,2025-01-29 12:25:05.306171,1330.05
2670,530,47,6,2025-04-05 09:44:26.367397,1504.56
2671,599,475,7,2025-10-30 22:28:36.346640,990.92
2672,790,347,9,2025-07-19 23:59:01.095231,1588.05
2673,553,81,8,2025-10-10 13:16:41.937353,2641.2
2674,95,463,7,2024-12-26 09:55:24.020893,3305.12
2675,351,333,6,2025-03-21 00:46:30.916811,2245.5
2676,714,199,2,2025-07-21 10:59:24.443922,188.54
2677,277,155,2,2025-03-09 09:50:51.667275,411.68
2678,181,435,3,2024-12-20 05:29:53.739597,1172.85
2679,858,214,5,2025-06-07 18:23:53.011954,2116.9
2680,32,378,2,2024-12-13 23:27:07.378221,403.88
2681,315,349,2,2024-12-06 00:02:53.924381,546.52
2682,445,442,5,2025-08-18 11:20:50.532839,650.7
2683,531,226,8,2025-03-10 00:02:20.149592,1556.72
2684,893,74,8,2025-09-11 11:04:59.301308,1838.4
2685,214,244,9,2025-10-24 08:12:00.904154,3821.31
2686,860,289,3,2025-01-23 04:32:57.514651,379.77
2687,707,160,8,2025-06-25 07:09:39.626256,3102.24
2688,525,352,4,2025-02-06 11:01:07.699108,330.56
2689,368,363,3,2024-12-28 08:59:45.516049,918.66
2690,842,389,1,2025-07-11 07:40:14.755439,56.3
2691,625,378,4,2025-02-14 18:52:03.585961,807.76
2692,997,357,2,2025-01-08 06:25:57.536075,620.22
2693,645,242,2,2025-07-02 13:55:36.763740,627.68
2694,103,326,6,2024-11-09 07:57:14.082909,1599.0
2695,157,364,9,2025-11-01 02:31:45.070083,3651.3
2696,331,366,8,2025-05-19 08:44:36.499223,1097.84
2697,873,185,9,2025-08-20 12:57:02.388943,1118.61
2698,660,327,4,2025-04-30 13:13:25.130605,1114.52
2699,504,10,8,2025-02-02 15:13:55.201081,3824.08
2700,173,234,2,2025-10-25 01:26:38.881628,784.68
2701,258,160,5,2025-01-21 18:53:19.916913,1938.9
2702,595,425,6,2025-04-28 18:58:22.285677,1791.24
2703,823,201,1,2025-03-05 10:24:23.578427,493.91
2704,801,388,5,2025-04-15 19:33:59.090877,1733.45
2705,757,392,6,2025-06-13 10:06:55.987178,2353.44
2706,657,368,2,2025-07-17 04:29:58.505956,470.38
2707,5,101,9,2025-10-07 21:54:59.406812,3868.83
2708,319,156,9,2025-09-20 10:35:29.556900,2702.52
2709,524,273,5,2025-02-23 00:35:06.065056,2171.75
2710,828,496,3,2025-08-04 22:27:17.344647,1041.84
2711,457,94,7,2025-08-08 02:14:48.070536,3169.95
2712,281,132,7,2025-09-04 08:27:35.618015,2452.94
2713,603,457,3,2025-08-21 09:08:39.727067,675.63
2714,704,262,2,2025-02-18 11:53:41.865278,67.68
2715,450,194,8,2025-09-24 22:46:02.806007,1633.04
2716,934,89,1,2025-02-05 07:09:34.046379,351.81
2717,638,339,7,2025-09-07 09:58:29.730713,2215.5
2718,396,383,7,2025-09-02 14:35:41.549381,103.46
2719,435,388,9,2025-02-12 14:09:16.405778,3120.21
2720,471,466,3,2024-11-21 06:42:58.872071,1124.76
2721,499,243,8,2025-07-06 09:53:49.652723,299.44
2722,33,82,4,2025-07-24 12:44:44.540197,1867.16
2723,309,479,3,2024-11-23 04:27:36.904500,1292.67
2724,510,203,1,2025-09-05 15:49:36.432148,56.93
2725,469,335,4,2025-04-03 13:15:06.617794,1855.24
2726,611,135,5,2025-01-22 19:39:00.682959,1266.15
2727,731,121,5,2025-01-08 23:27:38.257336,1454.9
2728,904,118,7,2024-12-12 17:03:05.877166,1877.47
2729,642,194,1,2024-11-27 15:10:53.963918,204.13
2730,136,234,6,2025-06-05 10:10:12.297992,2354.04
2731,394,104,8,2025-05-15 02:05:38.699147,2994.32
2732,617,371,6,2025-05-24 07:13:49.428577,879.0
2733,361,433,2,2024-12-19 04:06:09.636971,704.08
2734,662,361,2,2025-10-29 02:15:36.297524,613.92
2735,160,210,5,2025-03-20 21:19:48.082012,2263.95
2736,489,284,3,2025-08-23 21:51:10.496543,1131.78
2737,566,36,7,2025-01-07 00:17:39.000757,921.2
2738,786,1,3,2025-03-20 07:27:19.344362,1244.22
2739,88,361,2,2025-08-18 02:10:43.581541,613.92
2740,508,337,6,2025-08-24 10:32:38.944512,1885.56
2741,339,358,7,2025-10-13 08:56:29.106358,429.03
2742,928,439,1,2024-11-24 18:52:29.401069,372.11
2743,831,299,3,2024-12-24 10:59:12.743744,1092.75
2744,735,176,8,2025-01-14 05:03:53.607129,2688.72
2745,420,260,9,2025-07-12 17:58:00.137921,238.05
2746,838,179,1,2025-01-16 04:21:45.455692,143.78
2747,384,261,3,2025-03-14 03:19:54.673194,1228.02
2748,843,123,8,2025-05-19 06:28:24.233486,3721.68
2749,307,258,8,2025-07-09 13:05:23.499038,1090.56
2750,965,184,7,2025-01-28 11:56:46.796702,1586.06
2751,644,110,1,2024-12-04 09:50:18.046830,76.67
2752,415,275,1,2025-02-08 02:50:40.141219,70.19
2753,256,307,6,2025-05-18 16:11:35.373492,1369.74
2754,969,459,3,2025-11-01 12:49:59.760764,1101.51
2755,370,478,6,2025-08-07 00:01:25.856390,333.54
2756,756,88,2,2025-08-05 10:02:09.567155,932.34
2757,264,368,7,2025-06-05 15:43:31.060669,1646.33
2758,572,447,8,2025-07-24 05:29:29.624565,3313.84
2759,995,256,1,2024-12-19 13:11:07.889142,459.68
2760,631,144,3,2025-10-13 00:52:51.300069,1061.82
2761,326,448,5,2025-09-01 05:56:17.451720,2125.35
2762,539,148,9,2024-12-22 22:40:23.684845,2820.24
2763,38,438,5,2024-11-16 20:14:33.873984,2352.4
2764,84,188,2,2025-01-01 03:58:33.134878,560.1
2765,937,479,8,2025-07-06 23:26:08.162350,3447.12
2766,39,287,2,2025-02-11 05:58:41.084841,489.88
2767,470,18,8,2025-08-12 07:51:29.722399,1979.04
2768,45,107,1,2025-06-07 17:42:06.610607,175.44
2769,582,435,6,2025-10-27 22:40:12.135900,2345.7
2770,927,2,2,2025-07-23 06:29:26.989033,962.2
2771,63,455,3,2025-09-17 19:59:47.721995,369.48
2772,677,246,1,2025-09-14 11:14:26.390284,492.01
2773,362,221,9,2024-11-18 15:12:56.735773,1427.85
2774,852,207,6,2025-04-12 23:29:08.400467,286.32
2775,427,215,9,2025-06-09 23:11:36.953440,3595.5
2776,623,496,1,2025-03-08 10:12:10.274026,347.28
2777,250,204,2,2025-10-29 16:24:48.764980,264.32
2778,776,269,9,2025-07-07 01:22:14.544296,2991.6
2779,694,422,1,2025-09-29 14:42:31.518048,378.38
2780,926,431,3,2025-09-24 07:55:03.326577,532.92
2781,631,414,8,2025-03-13 05:45:02.104506,3575.68
2782,116,48,6,2025-02-18 09:08:56.604646,1385.64
2783,985,338,7,2025-04-24 04:45:13.258466,2343.32
2784,459,402,4,2025-08-29 13:23:43.129760,1617.36
2785,903,379,2,2025-03-20 08:35:48.395696,552.88
2786,618,48,9,2025-03-30 09:51:53.155985,2078.46
2787,281,121,1,2025-08-26 12:46:59.089525,290.98
2788,765,79,4,2025-01-10 05:33:05.945513,584.36
2789,450,454,1,2025-09-11 00:53:57.200827,326.02
2790,330,464,5,2025-10-08 20:55:30.450602,533.7
2791,380,71,3,2025-01-10 16:46:11.269948,719.13
2792,160,460,1,2025-01-08 07:57:24.755319,149.94
2793,786,499,9,2024-12-22 02:53:45.508595,2513.7
2794,339,467,5,2025-04-09 05:07:40.173770,1462.25
2795,532,150,3,2025-02-13 11:40:57.349538,1012.29
2796,734,309,5,2025-10-06 22:02:49.704072,1838.9
2797,681,356,7,2025-07-17 12:12:24.686060,416.15
2798,496,412,1,2025-01-17 16:22:19.776243,432.08
2799,557,465,1,2024-12-08 10:23:57.573402,480.27
2800,927,14,6,2025-06-23 14:54:58.550900,2479.08
2801,64,64,9,2025-10-13 05:01:01.480377,615.15
2802,695,407,4,2025-05-14 16:05:42.993087,964.84
2803,583,434,2,2024-11-06 20:44:13.471299,559.48
2804,499,321,9,2024-12-18 12:44:21.753869,2862.36
2805,982,177,9,2025-04-02 10:11:45.545531,3031.38
2806,773,34,6,2025-05-26 10:01:29.346902,757.5
2807,868,218,5,2025-03-07 08:16:28.737634,1409.8
2808,589,149,7,2025-09-11 05:23:54.581604,2472.54
2809,56,441,8,2025-01-10 02:14:39.859118,2177.68
2810,809,188,4,2025-08-24 13:14:40.554995,1120.2
2811,4,86,1,2025-05-27 10:50:01.648083,279.53
2812,464,108,4,2025-04-17 12:08:24.784479,1209.12
2813,54,140,1,2025-10-27 21:36:31.612814,264.32
2814,306,310,3,2025-07-01 04:00:42.372397,535.02
2815,89,267,4,2024-11-20 00:30:33.709786,1779.68
2816,504,170,2,2025-01-15 19:06:02.856668,405.92
2817,784,209,9,2024-12-29 01:44:43.633453,4247.37
2818,483,460,3,2025-07-17 18:55:51.458885,449.82
2819,218,495,9,2025-11-05 20:55:46.498238,3436.38
2820,894,224,1,2025-10-07 08:13:19.014353,372.55
2821,558,216,5,2025-09-09 22:30:20.699031,1294.15
2822,699,138,7,2025-05-22 14:50:52.074355,3240.79
2823,64,260,7,2025-01-09 15:52:58.092087,185.15
2824,913,163,5,2025-06-24 21:15:19.669619,265.8
2825,209,264,9,2025-02-23 08:28:10.947176,3621.24
2826,651,27,5,2024-12-17 11:56:18.845581,1064.7
2827,371,53,2,2024-12-30 08:30:40.954719,868.56
2828,282,193,1,2025-06-04 23:36:53.792451,170.6
2829,703,443,5,2025-05-05 03:09:39.468538,2078.05
2830,425,40,8,2025-05-30 06:23:46.512465,196.08
2831,49,492,9,2025-04-18 07:54:41.871032,3633.21
2832,632,114,5,2025-05-05 20:25:13.660046,2221.25
2833,622,309,9,2025-11-06 01:04:48.023096,3310.02
2834,349,88,6,2025-10-28 08:01:36.919294,2797.02
2835,279,311,7,2025-03-25 12:13:19.617321,2457.14
2836,6,210,1,2025-10-05 23:00:10.264474,452.79
2837,62,79,4,2025-05-31 12:53:21.092926,584.36
2838,886,263,6,2025-03-03 00:13:53.071726,2614.38
2839,606,400,7,2025-03-25 06:06:27.566354,2926.84
2840,673,412,1,2025-09-25 02:25:07.427581,432.08
2841,856,405,4,2025-06-24 20:46:14.360534,364.6
2842,37,15,8,2025-01-07 23:58:39.609732,1583.44
2843,159,334,4,2025-06-04 17:32:38.810639,667.68
2844,211,245,6,2025-01-10 06:41:24.823263,2404.68
2845,824,499,5,2024-12-18 19:14:40.452312,1396.5
2846,200,247,6,2025-04-19 06:04:49.033269,1121.82
2847,544,255,6,2025-09-05 00:55:01.098924,253.98
2848,692,478,2,2025-01-28 19:08:32.399682,111.18
2849,203,238,4,2025-01-26 13:16:00.424988,1324.2
2850,696,46,9,2024-12-31 06:08:23.164895,3526.74
2851,764,71,5,2025-04-24 11:26:36.018535,1198.55
2852,746,356,4,2025-05-16 16:58:18.892070,237.8
2853,426,131,1,2024-12-09 18:02:52.252216,286.49
2854,251,176,6,2025-03-01 12:01:24.777289,2016.54
2855,136,256,5,2025-11-03 11:15:19.506877,2298.4
2856,196,51,3,2025-09-25 04:42:52.923710,1122.03
2857,804,332,1,2025-05-09 10:55:17.825787,205.0
2858,616,156,3,2025-03-18 08:08:37.463747,900.84
2859,776,382,8,2024-11-13 13:27:54.750257,416.4
2860,891,234,4,2025-01-25 02:15:32.277615,1569.36
2861,70,245,4,2025-06-14 16:02:33.234063,1603.12
2862,789,293,2,2025-03-15 12:12:38.222515,923.62
2863,844,230,6,2025-04-22 08:15:51.242948,716.64
2864,61,474,5,2024-12-31 15:56:35.312140,2414.85
2865,475,455,8,2025-09-23 12:44:34.456257,985.28
2866,315,480,8,2025-02-25 01:51:28.114285,3731.12
2867,545,414,3,2025-07-17 19:43:58.987021,1340.88
2868,416,138,2,2025-05-06 03:34:28.711133,925.94
2869,962,96,3,2025-07-21 04:10:24.082134,1320.06
2870,945,291,3,2025-02-25 09:52:26.021632,73.65
2871,696,386,1,2025-03-07 01:45:50.107849,466.65
2872,432,70,5,2025-02-09 13:43:50.246368,2064.2
2873,682,383,8,2025-01-06 11:20:59.901495,118.24
2874,189,377,5,2025-08-15 20:00:55.402681,1124.35
2875,798,346,6,2025-10-02 03:58:16.943716,557.22
2876,648,287,6,2025-05-11 13:51:49.984891,1469.64
2877,777,109,7,2025-07-08 05:23:24.626850,2845.29
2878,438,282,5,2025-09-05 10:42:26.315238,765.5
2879,381,445,9,2025-01-23 03:59:31.217723,1915.65
