id,cliente_id,produto_id,quantidade,data_venda,valor_total,margem_lucro,mes_venda
2722,450,37,9,2025-02-03 07:54:09.649561,3366.72,673.344,2025-02
2723,936,186,7,2025-07-04 17:03:33.229217,841.12,168.22400000000002,2025-07
2724,656,200,9,2025-04-27 13:31:24.272523,2639.16,527.832,2025-04
2725,642,136,5,2025-10-10 18:20:13.125467,947.3000000000001,189.46000000000004,2025-10
2726,409,79,7,2025-04-19 04:39:50.791093,1996.33,399.266,2025-04
2727,131,90,6,2025-10-25 18:07:37.002417,1967.8200000000002,393.5640000000001,2025-10
2728,619,104,2,2024-12-14 12:35:19.832890,543.56,108.71199999999999,2024-12
2729,932,251,1,2025-03-01 14:10:27.803495,258.87,51.774,2025-03
2730,105,410,7,2025-02-24 14:02:54.335444,2415.6299999999997,483.126,2025-02
2731,650,465,9,2024-11-10 22:07:24.662191,1789.83,357.966,2024-11
2732,589,479,5,2024-11-11 03:22:19.579945,2117.05,423.4100000000001,2024-11
2733,847,32,8,2024-12-12 20:24:35.117638,3447.2,689.44,2024-12
2734,537,97,1,2025-01-03 09:04:48.123728,81.14,16.228,2025-01
2735,321,279,9,2025-11-05 17:41:59.003267,574.1999999999999,114.83999999999999,2025-11
2736,321,83,5,2025-10-17 03:10:59.241101,325.79999999999995,65.16,2025-10
2737,812,473,1,2025-06-08 03:17:55.646117,119.82,23.964,2025-06
2738,54,318,4,2025-03-14 06:02:01.764079,149.24,29.848000000000003,2025-03
2739,898,339,1,2024-11-25 04:34:44.292081,55.46,11.092,2024-11
2740,379,61,2,2024-12-22 11:44:46.691369,973.28,194.656,2024-12
2741,92,320,3,2025-02-06 18:12:42.307488,789.48,157.89600000000002,2025-02
2742,543,45,9,2025-04-29 02:38:13.449672,3467.07,693.4140000000001,2025-04
2743,171,342,5,2025-10-07 16:23:04.014174,2073.85,414.77,2025-10
2744,391,100,6,2025-10-29 20:32:36.161177,127.85999999999999,25.572,2025-10
2745,833,194,1,2025-02-12 02:10:47.970724,200.57,40.114000000000004,2025-02
2746,41,293,9,2025-05-01 00:37:36.894339,2264.67,452.934,2025-05
2747,888,194,7,2025-02-22 05:17:03.040349,1403.99,280.798,2025-02
2748,367,359,9,2025-10-03 15:31:05.779624,2312.5499999999997,462.51,2025-10
2749,42,297,9,2025-01-01 17:24:23.653739,4211.37,842.274,2025-01
2750,450,190,4,2025-08-31 21:09:27.004137,71.84,14.368000000000002,2025-08
2751,719,33,1,2025-04-22 07:44:06.072456,302.47,60.49400000000001,2025-04
2752,720,441,1,2025-01-01 01:53:00.167213,177.28,35.456,2025-01
2753,107,499,6,2025-09-04 00:47:10.142796,1422.66,284.53200000000004,2025-09
2754,832,243,7,2025-03-23 23:26:32.996619,949.4799999999999,189.896,2025-03
2755,957,325,4,2025-06-07 18:10:34.268753,1110.64,222.12800000000004,2025-06
2756,422,232,9,2025-05-09 04:43:24.298464,809.3700000000001,161.87400000000002,2025-05
2757,324,179,5,2025-02-23 11:06:29.941519,685.8,137.16,2025-02
2758,811,258,2,2025-08-03 06:44:35.593072,743.24,148.648,2025-08
2759,781,87,9,2025-10-18 17:42:12.585061,3970.17,794.0340000000001,2025-10
2760,617,366,5,2025-09-17 23:03:23.579407,384.85,76.97000000000001,2025-09
2761,851,16,1,2025-03-10 21:56:11.462457,434.19,86.83800000000001,2025-03
2762,794,345,5,2024-12-29 12:08:02.990309,1709.4,341.88000000000005,2024-12
2763,197,202,2,2024-12-20 08:31:25.618406,802.9,160.58,2024-12
2764,724,112,1,2025-03-09 16:04:11.307966,196.95,39.39,2025-03
2765,468,271,7,2025-01-09 16:09:25.916285,2922.08,584.416,2025-01
2766,419,60,7,2025-08-23 06:32:22.928176,981.54,196.308,2025-08
2767,812,400,4,2025-08-28 06:35:41.724466,321.6,64.32000000000001,2025-08
2768,714,417,9,2025-07-25 08:15:41.886330,2485.53,497.10600000000005,2025-07
2769,150,388,5,2024-11-08 09:22:47.430851,1430.8000000000002,286.16,2024-11
2770,302,333,1,2025-02-13 19:25:55.045369,381.6,76.32000000000001,2025-02
2771,984,312,7,2025-04-02 09:51:34.173608,830.9,166.18,2025-04
2772,702,48,2,2024-12-15 12:03:52.754068,920.68,184.136,2024-12
2773,133,380,1,2024-12-09 16:53:27.617922,162.98,32.596,2024-12
2774,933,185,6,2025-03-27 05:42:43.890160,2596.44,519.288,2025-03
2775,491,262,4,2025-06-17 09:39:01.984669,718.2,143.64000000000001,2025-06
2776,224,195,5,2025-04-05 21:52:54.166728,877.55,175.51,2025-04
2777,344,332,5,2025-07-20 03:12:02.199103,2184.4,436.88000000000005,2025-07
2778,893,299,9,2025-11-02 15:31:00.926391,1657.89,331.57800000000003,2025-11
2779,234,494,4,2025-10-11 09:02:21.858916,513.68,102.73599999999999,2025-10
2780,372,464,5,2025-04-24 17:06:34.753082,762.9000000000001,152.58,2025-04
2781,549,5,4,2024-11-06 19:47:58.350913,1078.32,215.664,2024-11
2782,31,8,8,2025-10-08 08:52:38.457154,1826.08,365.216,2025-10
2783,503,308,9,2024-11-29 05:02:18.440703,3481.38,696.2760000000001,2024-11
2784,822,362,4,2025-03-31 19:52:35.249594,1110.92,222.18400000000003,2025-03
2785,994,340,5,2025-08-26 20:19:47.366079,1207.85,241.57,2025-08
2786,671,361,9,2025-05-20 23:21:40.431344,3842.1,768.4200000000001,2025-05
2787,476,123,5,2025-07-07 16:56:15.382155,2132.05,426.4100000000001,2025-07
2788,309,431,7,2025-03-11 02:38:11.411280,1746.08,349.216,2025-03
2789,275,112,4,2025-10-10 14:50:17.015733,787.8,157.56,2025-10
2790,650,332,8,2025-07-01 10:40:31.213361,3495.04,699.008,2025-07
2791,271,237,7,2025-02-26 03:26:23.936691,527.59,105.51800000000001,2025-02
2792,425,421,9,2025-02-10 13:13:54.894574,2940.93,588.186,2025-02
2793,522,470,2,2025-01-24 15:41:28.729050,707.96,141.592,2025-01
2794,269,215,6,2025-03-27 07:50:58.272371,1625.28,325.05600000000004,2025-03
2795,153,134,7,2024-11-08 03:34:25.305962,1169.77,233.954,2024-11
2796,830,106,4,2024-11-14 13:46:52.495419,893.32,178.66400000000002,2024-11
2797,122,7,4,2025-07-03 13:27:49.396216,595.68,119.136,2025-07
2798,908,257,8,2024-12-25 09:15:54.167811,1230.8,246.16,2024-12
2799,768,308,3,2025-06-05 05:59:52.987273,1160.46,232.092,2025-06
2800,661,45,4,2025-07-13 01:37:30.975741,1540.92,308.184,2025-07
2801,928,465,8,2024-11-25 15:21:57.761511,1590.96,318.192,2024-11
2802,608,457,7,2025-04-20 09:18:24.922979,140.70000000000002,28.140000000000004,2025-04
2803,402,104,5,2025-03-03 21:29:59.890169,1358.8999999999999,271.78,2025-03
2804,339,272,1,2024-12-24 23:00:11.158385,322.92,64.584,2024-12
2805,581,186,9,2025-03-05 12:37:08.965212,1081.44,216.288,2025-03
2806,974,310,1,2025-05-02 10:10:16.283228,447.92,89.584,2025-05
2807,456,183,2,2025-10-14 11:58:48.628114,562.64,112.528,2025-10
2808,498,86,4,2025-02-21 03:57:53.544285,1082.44,216.48800000000003,2025-02
2809,131,156,3,2025-07-23 13:36:28.038587,1430.76,286.152,2025-07
2810,927,455,8,2024-12-03 02:29:49.890301,1545.2,309.04,2024-12
2811,226,14,1,2025-06-25 19:58:06.755405,147.5,29.5,2025-06
2812,314,197,8,2025-03-29 21:01:59.147273,3571.68,714.336,2025-03
2813,41,337,6,2025-09-26 17:34:48.212766,2580.42,516.0840000000001,2025-09
2814,641,46,6,2025-10-02 23:54:20.031896,663.66,132.732,2025-10
2815,37,347,9,2025-04-14 02:42:29.232318,1466.55,293.31,2025-04
2816,848,341,1,2025-08-14 18:03:50.617227,332.77,66.554,2025-08
2817,374,226,1,2025-10-21 18:20:15.063273,346.77,69.354,2025-10
2818,203,23,1,2025-10-29 19:53:54.115198,454.49,90.89800000000001,2025-10
2819,766,319,7,2025-04-08 13:03:15.970872,1445.64,289.12800000000004,2025-04
2820,562,11,8,2025-02-17 16:58:10.030441,605.68,121.136,2025-02
2821,681,401,2,2025-09-10 08:38:31.656255,816.66,163.332,2025-09
2822,609,106,7,2025-07-15 19:20:57.006233,1563.3100000000002,312.66200000000003,2025-07
2823,954,334,4,2024-12-31 01:57:09.881472,742.36,148.472,2024-12
2824,27,19,9,2025-04-13 14:45:59.864759,2396.34,479.26800000000003,2025-04
2825,400,20,7,2025-04-27 17:21:38.150645,223.79,44.758,2025-04
2826,596,13,4,2025-06-22 06:31:32.784159,1420.08,284.016,2025-06
2827,543,498,1,2025-10-06 00:44:57.546367,396.63,79.32600000000001,2025-10
2828,882,120,6,2025-04-04 20:29:56.568128,2364.7799999999997,472.95599999999996,2025-04
2829,521,479,3,2024-12-12 09:10:17.518133,1270.23,254.04600000000002,2024-12
2830,832,412,8,2025-04-04 05:22:00.428248,3984.24,796.848,2025-04
2831,795,135,4,2024-11-22 06:59:26.884696,170.04,34.008,2024-11
2832,151,478,2,2025-07-15 16:09:24.569322,883.62,176.72400000000002,2025-07
2833,282,45,9,2025-06-26 14:41:51.821922,3467.07,693.4140000000001,2025-06
2834,583,134,9,2025-08-06 13:45:04.185819,1503.9900000000002,300.79800000000006,2025-08
2835,269,486,2,2025-06-19 04:03:34.220983,457.46,91.492,2025-06
2836,878,479,6,2025-08-19 10:59:57.168745,2540.46,508.09200000000004,2025-08
2837,526,329,1,2025-03-02 21:28:48.905313,193.98,38.796,2025-03
2838,242,262,9,2024-12-16 23:58:46.799367,1615.95,323.19000000000005,2024-12
2839,447,295,5,2025-07-20 21:27:28.227958,710.9000000000001,142.18000000000004,2025-07
2840,173,129,3,2025-08-17 05:01:23.118899,1395.09,279.018,2025-08
2841,834,297,5,2025-04-24 03:27:26.751033,2339.65,467.93000000000006,2025-04
2842,840,151,4,2025-10-19 09:00:56.021106,369.52,73.904,2025-10
2843,965,70,6,2025-04-14 15:40:51.164748,920.64,184.12800000000001,2025-04
2844,161,335,2,2025-01-05 22:09:37.030214,759.8,151.96,2025-01
2845,544,386,1,2025-07-16 06:31:02.378020,490.7,98.14,2025-07
2846,299,80,1,2025-08-27 11:47:56.180488,114.48,22.896,2025-08
2847,862,286,4,2025-03-15 09:05:04.838747,1199.64,239.92800000000003,2025-03
2848,556,266,8,2025-08-29 17:24:38.696506,1655.44,331.088,2025-08
2849,659,322,4,2025-06-30 17:12:42.375960,673.44,134.68800000000002,2025-06
2850,356,403,8,2025-03-18 04:51:05.867403,2864.08,572.816,2025-03
2851,683,429,9,2024-11-27 04:00:14.009814,4019.85,803.97,2024-11
2852,985,11,1,2025-10-03 23:06:06.077137,75.71,15.142,2025-10
2853,100,61,8,2025-04-01 17:18:04.312337,3893.12,778.624,2025-04
2854,612,337,9,2025-10-14 11:31:06.077687,3870.63,774.1260000000001,2025-10
2855,700,17,7,2024-11-11 05:51:40.798722,1227.6599999999999,245.53199999999998,2024-11
2856,734,410,8,2025-04-05 04:02:17.579118,2760.72,552.144,2025-04
2857,740,112,9,2025-03-24 22:35:11.322813,1772.55,354.51,2025-03
2858,801,297,8,2025-03-25 23:00:07.055881,3743.44,748.6880000000001,2025-03
2859,141,417,2,2025-03-20 10:47:33.507112,552.34,110.46800000000002,2025-03
2860,430,488,8,2025-09-16 06:55:52.312975,2563.2,512.64,2025-09
2861,435,446,5,2025-02-10 09:23:46.991233,673.6,134.72,2025-02
2862,601,206,2,2025-07-15 03:25:08.170595,538.84,107.76800000000001,2025-07
2863,223,130,6,2025-07-24 18:14:11.149428,2196.06,439.212,2025-07
2864,37,323,2,2025-06-24 07:37:21.916130,758.38,151.67600000000002,2025-06
2865,689,217,9,2025-05-11 17:20:02.588012,2459.07,491.8140000000001,2025-05
2866,859,11,4,2025-06-19 23:36:09.462931,302.84,60.568,2025-06
2867,748,313,1,2025-11-03 15:44:20.195931,63.22,12.644,2025-11
2868,346,428,5,2025-10-28 02:21:34.749326,686.55,137.31,2025-10
2869,152,301,4,2025-05-09 06:38:20.860637,1766.2,353.24,2025-05
2870,179,258,8,2025-04-08 22:50:19.890720,2972.96,594.592,2025-04
2871,896,436,4,2025-05-13 19:42:07.500721,1760.92,352.184,2025-05
2872,690,264,2,2025-07-07 15:02:05.480888,995.68,199.136,2025-07
2873,527,102,4,2025-07-18 00:48:39.946530,1454.92,290.98400000000004,2025-07
2874,18,404,8,2025-07-20 10:56:24.110755,3044.88,608.976,2025-07
2875,362,406,2,2024-12-01 03:41:44.321080,611.8,122.36,2024-12
2876,675,417,1,2025-01-04 06:40:35.196735,276.17,55.23400000000001,2025-01
2877,112,458,2,2025-03-12 15:40:46.102151,69.44,13.888,2025-03
2878,465,58,8,2025-01-16 03:58:12.502383,1347.28,269.456,2025-01
2879,77,69,1,2024-12-24 17:59:17.361392,112.2,22.44,2024-12
2880,847,295,5,2025-05-22 19:52:18.728564,710.9000000000001,142.18000000000004,2025-05
2881,443,485,2,2025-05-22 19:38:34.917914,822.76,164.55200000000002,2025-05
2882,260,346,3,2025-01-10 23:02:53.775829,1027.41,205.48200000000003,2025-01
2883,659,401,1,2024-11-27 05:13:41.454177,408.33,81.666,2024-11
2884,301,16,2,2025-06-26 07:53:48.760861,868.38,173.67600000000002,2025-06
2885,263,413,4,2025-06-14 16:44:15.942004,947.2,189.44000000000003,2025-06
2886,966,24,6,2024-12-15 11:01:26.095520,2468.7599999999998,493.75199999999995,2024-12
2887,181,333,6,2025-05-08 15:49:51.535054,2289.6000000000004,457.9200000000001,2025-05
2888,258,153,5,2025-02-05 08:39:39.551692,959.4,191.88,2025-02
2889,56,244,7,2025-09-09 10:51:28.761349,1938.7900000000002,387.75800000000004,2025-09
2890,96,378,7,2024-12-27 21:31:04.048611,3184.44,636.888,2024-12
2891,901,240,9,2025-06-04 14:08:53.841496,4204.71,840.942,2025-06
2892,767,93,9,2024-11-07 19:28:32.531560,403.2,80.64,2024-11
2893,93,150,5,2025-03-10 04:22:16.923086,1997.4,399.48,2025-03
2894,130,158,6,2025-11-05 09:38:52.067994,798.8399999999999,159.768,2025-11
2895,278,358,4,2024-12-18 16:27:40.360876,350.8,70.16000000000001,2024-12
2896,600,211,3,2025-03-08 04:40:34.017510,626.46,125.29200000000002,2025-03
2897,600,491,1,2024-11-19 10:12:13.075264,161.19,32.238,2024-11
2898,412,46,6,2025-10-01 16:57:13.208768,663.66,132.732,2025-10
2899,945,58,2,2025-09-26 04:45:51.471658,336.82,67.364,2025-09
2900,797,130,8,2025-05-03 06:59:15.779177,2928.08,585.616,2025-05
2901,831,435,3,2025-01-03 09:51:50.599441,1415.94,283.18800000000005,2025-01
2902,124,481,1,2025-08-27 16:18:46.011458,47.83,9.566,2025-08
2903,888,223,5,2025-01-27 18:18:31.537197,84.65,16.930000000000003,2025-01
2904,176,8,1,2025-08-28 15:14:54.352665,228.26,45.652,2025-08
2905,454,473,6,2024-11-14 02:34:19.811537,718.92,143.784,2024-11
2906,545,249,8,2025-03-30 09:11:37.681923,1879.84,375.968,2025-03
2907,6,80,3,2025-01-05 23:38:14.230029,343.44,68.688,2025-01
2908,810,362,4,2025-03-03 06:21:20.235723,1110.92,222.18400000000003,2025-03
2909,444,14,8,2025-05-03 15:56:29.028340,1180.0,236.0,2025-05
2910,836,187,4,2025-02-28 15:47:54.454825,485.96,97.19200000000001,2025-02
2911,184,85,6,2025-07-11 22:44:23.162676,607.14,121.428,2025-07
2912,898,222,1,2025-03-29 09:40:07.277326,132.17,26.433999999999997,2025-03
2913,615,30,4,2025-07-01 04:16:45.924192,1655.36,331.072,2025-07
2914,363,467,4,2025-08-04 16:42:21.355652,1020.48,204.096,2025-08
2915,265,124,1,2025-04-30 05:10:18.366143,470.42,94.084,2025-04
2916,484,308,2,2025-06-30 13:54:52.079602,773.64,154.728,2025-06
2917,212,76,1,2025-03-01 04:20:49.585375,473.56,94.712,2025-03
2918,833,66,8,2024-12-04 07:05:02.468107,1322.32,264.464,2024-12
2919,373,97,6,2025-07-17 04:50:51.355786,486.84000000000003,97.36800000000001,2025-07
2920,752,172,2,2025-02-28 10:32:37.603140,634.6,126.92000000000002,2025-02
2921,701,279,2,2025-09-08 03:40:15.502654,127.6,25.52,2025-09
2922,432,58,6,2025-01-17 03:34:11.990463,1010.46,202.092,2025-01
2923,552,25,9,2025-09-14 17:47:27.120885,3927.96,785.5920000000001,2025-09
2924,371,454,6,2024-12-23 11:43:26.123541,2290.32,458.0640000000001,2024-12
2925,425,218,4,2025-07-06 14:13:43.104694,1668.44,333.68800000000005,2025-07
2926,659,301,7,2025-05-01 23:40:07.727179,3090.85,618.1700000000001,2025-05
2927,406,326,6,2024-11-15 21:02:19.543380,2926.62,585.324,2024-11
2928,877,71,1,2024-12-29 11:21:38.136675,408.37,81.674,2024-12
2929,658,48,5,2025-02-14 05:48:40.141367,2301.7,460.34,2025-02
2930,795,135,2,2025-01-22 20:11:27.830561,85.02,17.004,2025-01
2931,997,110,4,2025-04-19 16:14:17.476779,1435.44,287.088,2025-04
2932,5,179,2,2025-04-06 01:47:29.117119,274.32,54.864000000000004,2025-04
2933,898,299,3,2025-08-18 06:54:14.941441,552.63,110.52600000000001,2025-08
2934,496,301,5,2024-11-08 11:59:33.858330,2207.75,441.55,2024-11
2935,532,149,7,2025-05-20 18:42:57.201849,570.99,114.19800000000001,2025-05
2936,430,491,3,2025-01-08 01:50:25.000979,483.57,96.714,2025-01
2937,687,292,3,2025-08-11 07:48:27.238205,935.49,187.098,2025-08
2938,288,29,1,2025-09-27 08:41:12.832454,165.19,33.038000000000004,2025-09
2939,532,192,1,2024-11-16 10:03:56.231459,150.88,30.176000000000002,2024-11
2940,819,356,3,2025-08-04 05:04:11.613737,127.05000000000001,25.410000000000004,2025-08
2941,282,62,8,2025-03-20 01:15:49.202813,3071.44,614.288,2025-03
2942,748,223,8,2025-11-05 08:19:24.340293,135.44,27.088,2025-11
2943,313,158,1,2025-04-04 18:52:52.435564,133.14,26.628,2025-04
2944,503,208,3,2025-03-23 06:15:54.283481,851.1600000000001,170.23200000000003,2025-03
2945,732,230,6,2025-07-05 19:14:21.190595,1000.3199999999999,200.064,2025-07
2946,621,477,4,2024-12-16 06:24:18.755722,1929.84,385.968,2024-12
2947,419,363,8,2024-12-09 03:17:58.835646,843.2,168.64000000000001,2024-12
2948,310,99,5,2025-04-18 16:30:09.590998,2017.25,403.45000000000005,2025-04
2949,653,143,1,2024-11-20 20:54:08.966509,362.58,72.516,2024-11
2950,979,104,6,2025-01-02 06:05:05.150081,1630.6799999999998,326.13599999999997,2025-01
2951,440,91,4,2025-02-17 06:54:13.522416,1001.24,200.24800000000002,2025-02
2952,71,213,9,2025-09-11 22:40:40.260248,1161.45,232.29000000000002,2025-09
2953,575,321,2,2024-11-15 15:40:47.205021,366.22,73.24400000000001,2024-11
2954,289,2,7,2025-04-18 19:49:43.038461,2385.6,477.12,2025-04
2955,830,193,7,2025-09-28 09:14:56.549348,1372.8400000000001,274.56800000000004,2025-09
2956,401,168,3,2025-05-05 14:50:11.522573,774.24,154.848,2025-05
2957,84,311,2,2025-08-28 00:41:07.839266,424.98,84.99600000000001,2025-08
2958,92,378,3,2025-09-04 13:14:17.416214,1364.76,272.952,2025-09
2959,5,285,9,2025-02-22 00:19:42.557808,4166.28,833.256,2025-02
2960,609,339,4,2025-07-29 22:46:52.092317,221.84,44.368,2025-07
2961,113,430,4,2025-09-29 03:38:35.721585,550.64,110.128,2025-09
2962,420,470,4,2025-10-31 02:55:14.379564,1415.92,283.184,2025-10
2963,84,212,1,2024-11-15 12:40:24.306720,387.0,77.4,2024-11
2964,432,194,4,2025-09-23 03:34:49.566407,802.28,160.45600000000002,2025-09
2965,497,259,4,2024-11-09 16:11:33.065249,1469.24,293.848,2024-11
2966,561,251,7,2025-08-24 00:41:02.356513,1812.0900000000001,362.41800000000006,2025-08
2967,45,485,3,2025-08-28 20:35:35.688620,1234.1399999999999,246.82799999999997,2025-08
2968,229,35,1,2025-04-07 03:57:31.454745,275.13,55.026,2025-04
2969,634,169,9,2025-09-24 05:53:11.354083,3769.83,753.966,2025-09
2970,874,350,8,2025-07-17 11:32:34.794307,3271.12,654.224,2025-07
2971,816,118,6,2024-12-15 22:37:29.955274,757.62,151.524,2024-12
2972,839,446,4,2025-01-08 14:01:09.824577,538.88,107.77600000000001,2025-01
2973,507,442,7,2025-04-30 19:20:25.202823,1420.79,284.158,2025-04
2974,832,176,1,2025-04-26 05:48:35.396952,347.01,69.402,2025-04
2975,28,113,5,2025-05-07 10:08:51.008446,324.75,64.95,2025-05
2976,94,89,4,2025-08-23 17:44:04.317940,1512.84,302.568,2025-08
2977,157,302,5,2025-02-05 16:38:23.388906,1221.9,244.38000000000002,2025-02
2978,142,427,9,2025-03-05 21:46:52.771866,4041.63,808.326,2025-03
2979,363,376,9,2025-01-19 17:35:37.661607,516.15,103.23,2025-01
2980,919,490,5,2024-12-04 08:22:35.319885,2324.35,464.87,2024-12
2981,475,329,8,2025-09-15 19:18:02.244866,1551.84,310.368,2025-09
2982,988,81,5,2025-04-04 08:46:55.751967,284.9,56.98,2025-04
2983,415,300,5,2025-02-22 19:50:18.589377,1045.8,209.16,2025-02
2984,699,134,8,2025-03-11 04:22:38.503708,1336.88,267.37600000000003,2025-03
2985,213,50,3,2025-09-21 21:36:09.809327,236.85000000000002,47.370000000000005,2025-09
2986,798,459,9,2025-09-29 00:07:13.999170,3320.1,664.02,2025-09
2987,842,451,2,2025-02-25 19:11:46.976804,324.3,64.86,2025-02
2988,206,40,4,2025-04-06 10:03:25.358856,773.16,154.632,2025-04
2989,941,127,4,2024-11-17 06:08:40.990087,1840.52,368.10400000000004,2024-11
2990,7,50,9,2025-03-02 15:15:56.682069,710.5500000000001,142.11,2025-03
2991,49,282,2,2024-11-28 00:40:15.400646,120.38,24.076,2024-11
2992,944,261,6,2025-08-12 06:43:46.505996,71.22,14.244,2025-08
2993,435,381,2,2025-08-11 18:12:53.617514,346.48,69.296,2025-08
2994,223,139,7,2025-05-23 08:14:28.670909,669.27,133.854,2025-05
2995,764,45,5,2024-11-28 15:48:06.649514,1926.15,385.23,2024-11
2996,139,370,3,2025-10-15 19:06:12.569812,1111.08,222.216,2025-10
2997,512,258,2,2025-10-03 18:55:49.080653,743.24,148.648,2025-10
2998,729,288,1,2025-08-05 04:41:36.230785,343.65,68.73,2025-08
2999,963,254,2,2025-10-03 19:24:11.739876,650.78,130.156,2025-10
3000,390,362,6,2024-12-28 10:33:22.957081,1666.38,333.27600000000007,2024-12
3001,726,435,4,2024-12-06 19:54:17.916476,1887.92,377.58400000000006,2024-12
3002,158,386,7,2025-01-11 13:57:03.493985,3434.9,686.98,2025-01
3003,533,326,1,2025-09-14 02:49:25.893087,487.77,97.554,2025-09
3004,913,104,9,2025-04-12 19:17:12.881030,2446.0199999999995,489.20399999999995,2025-04
3005,638,133,9,2024-11-10 11:15:33.911971,1863.54,372.708,2024-11
3006,373,363,5,2025-08-13 22:44:46.229874,527.0,105.4,2025-08
3007,752,379,1,2024-11-20 19:00:40.057692,364.65,72.92999999999999,2024-11
3008,351,364,8,2025-01-18 08:57:00.861208,411.12,82.224,2025-01
3009,559,345,9,2025-04-05 04:12:56.632449,3076.92,615.384,2025-04
3010,283,396,2,2025-01-31 23:07:25.450300,379.82,75.964,2025-01
3011,635,213,2,2025-07-24 01:55:48.385337,258.1,51.620000000000005,2025-07
3012,637,349,2,2025-08-30 22:45:40.367886,393.22,78.644,2025-08
3013,190,180,3,2025-06-09 09:03:27.162732,1134.3899999999999,226.878,2025-06
3014,126,445,6,2024-12-02 06:10:23.877656,1309.1399999999999,261.828,2024-12
3015,38,384,1,2025-07-25 20:07:10.072355,450.23,90.046,2025-07
3016,376,451,6,2024-11-22 18:10:47.142958,972.9000000000001,194.58000000000004,2024-11
3017,858,345,8,2024-12-21 06:30:28.280005,2735.04,547.008,2024-12
3018,34,312,4,2025-03-09 17:36:07.043721,474.8,94.96000000000001,2025-03
3019,592,31,4,2025-02-12 16:09:20.753488,770.4,154.08,2025-02
3020,41,222,8,2025-07-24 06:24:09.032452,1057.36,211.47199999999998,2025-07
3021,238,420,9,2025-03-05 07:42:49.649123,3635.19,727.038,2025-03
3022,664,119,8,2025-02-16 04:07:09.920875,2918.8,583.7600000000001,2025-02
3023,296,141,1,2025-07-09 15:35:56.387430,66.95,13.39,2025-07
3024,835,11,1,2025-07-21 14:37:10.199230,75.71,15.142,2025-07
3025,135,249,8,2025-01-20 07:21:51.750389,1879.84,375.968,2025-01
3026,816,381,3,2025-01-16 20:27:18.950115,519.72,103.94400000000002,2025-01
3027,164,99,8,2024-12-21 01:21:08.453288,3227.6,645.52,2024-12
3028,144,206,2,2025-10-06 14:13:06.584486,538.84,107.76800000000001,2025-10
3029,505,375,2,2025-09-03 05:17:43.998439,119.04,23.808000000000003,2025-09
3030,551,383,6,2025-07-18 13:49:23.917772,1465.1399999999999,293.02799999999996,2025-07
3031,723,278,5,2025-05-06 10:06:04.743977,1445.8500000000001,289.17,2025-05
3032,582,124,5,2024-12-02 00:16:09.737575,2352.1,470.42,2024-12
3033,796,111,6,2025-11-05 06:13:36.389868,1825.5,365.1,2025-11
3034,672,425,9,2025-10-21 21:40:57.139848,4342.32,868.4639999999999,2025-10
3035,779,209,7,2025-10-05 00:35:55.924631,2095.52,419.10400000000004,2025-10
3036,122,290,3,2025-03-28 04:24:28.795113,529.02,105.804,2025-03
3037,37,459,8,2025-06-14 01:24:56.185986,2951.2,590.24,2025-06
3038,944,45,8,2025-05-24 09:57:01.474850,3081.84,616.368,2025-05
3039,544,436,8,2025-08-05 18:14:32.133140,3521.84,704.368,2025-08
3040,650,412,5,2025-01-03 05:02:57.736129,2490.1499999999996,498.03,2025-01
3041,614,412,7,2025-07-30 19:04:22.155086,3486.21,697.2420000000001,2025-07
3042,432,253,1,2025-03-04 10:47:44.421395,359.3,71.86,2025-03
3043,573,16,3,2025-08-17 13:15:14.919683,1302.57,260.514,2025-08
3044,969,336,7,2025-08-07 04:09:37.504631,2338.77,467.754,2025-08
3045,589,345,7,2024-11-07 12:16:44.221860,2393.16,478.632,2024-11
3046,784,98,4,2025-05-14 19:36:04.914191,1988.44,397.68800000000005,2025-05
3047,414,84,9,2025-07-03 17:42:13.077402,2596.14,519.228,2025-07
3048,293,482,2,2025-10-15 10:59:21.616240,438.08,87.616,2025-10
3049,327,454,5,2025-01-08 09:51:34.114287,1908.6000000000001,381.72,2025-01
3050,906,164,7,2025-03-29 19:27:13.124183,3079.02,615.8040000000001,2025-03
3051,808,199,9,2025-04-05 05:40:28.678655,485.91,97.18200000000002,2025-04
3052,11,6,4,2025-05-24 15:44:50.042845,403.52,80.70400000000001,2025-05
3053,961,437,5,2025-06-03 10:02:40.955009,1520.35,304.07,2025-06
3054,481,267,6,2025-05-01 17:55:58.789857,2884.56,576.912,2025-05
3055,787,175,6,2025-05-20 18:50:24.397621,783.06,156.612,2025-05
3056,278,189,1,2024-12-18 03:16:08.981696,146.47,29.294,2024-12
3057,330,243,3,2024-11-09 11:54:04.749709,406.91999999999996,81.384,2024-11
3058,12,98,8,2025-10-10 19:31:17.031605,3976.88,795.3760000000001,2025-10
3059,499,298,6,2025-06-21 20:28:27.182014,2589.7799999999997,517.956,2025-06
3060,572,404,6,2025-08-05 06:43:28.924533,2283.66,456.73199999999997,2025-08
3061,160,324,4,2025-09-03 00:27:00.131234,1429.64,285.92800000000005,2025-09
3062,664,109,8,2024-12-15 23:34:59.126749,694.88,138.976,2024-12
3063,538,6,1,2024-12-10 01:21:30.457702,100.88,20.176000000000002,2024-12
3064,821,405,1,2025-06-27 06:23:05.633963,353.09,70.618,2025-06
3065,73,254,3,2025-11-06 05:16:44.692353,976.17,195.234,2025-11
